baseline_id,lst_stratum,lst_bin_id,morphology,flux_jy,multiplicity,PTE_global_absint__frozen_polybeam,PTE_global_absint__full_polybeam,PTE_global_max__frozen_polybeam,PTE_global_max__full_polybeam,Z_PS_max__frozen_polybeam,Z_PS_max__full_polybeam,relative_abs_bias__frozen_polybeam,relative_abs_bias__full_polybeam,candidate_statistical__frozen_polybeam,candidate_statistical__full_polybeam,absint_strict__frozen_polybeam,absint_strict__full_polybeam,local_physical_1e3__frozen_polybeam,local_physical_1e3__full_polybeam,absint_physical_1e3__frozen_polybeam,absint_physical_1e3__full_polybeam,beam_robust_local_physical_1e3,frozen_only_local_physical_1e3,full_only_local_physical_1e3,beam_robust_absint_physical_1e3,frozen_only_absint_physical_1e3,full_only_absint_physical_1e3,delta_PTE_global_max,delta_PTE_global_absint,delta_relative_abs_bias
159_76,stress,0,smooth,1000.0,single,0.594059405940594,0.4851485148514851,0.8613861386138614,0.8613861386138614,-1.890486750634304,-2.1164038720113383,0.0077473134619531,0.0090094556269997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.10891089108910895,0.0012621421650465996
159_76,typical,44,khz_comb,10.0,multi,0.0198019801980198,0.0297029702970297,0.0396039603960396,0.0297029702970297,1.70905535221705,1.8554542387076096,0.000222490595455,0.0003660579556913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.009900990099009896,0.009900990099009903,0.0001435673602363
159_76,typical,44,khz_comb,10.0,single,0.8316831683168316,0.8118811881188119,0.1782178217821782,0.1881188118811881,0.6301433867882069,0.6683390553266488,7.903473714810272e-05,0.0001028696853715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009900990099009882,-0.01980198019801971,2.383494822339728e-05
159_76,typical,44,khz_comb,30.0,multi,0.0297029702970297,0.0594059405940594,0.1089108910891089,0.0495049504950495,1.9514728180846963,1.9480299935275,0.000667211664689,0.0010969075744911,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.059405940594059396,0.0297029702970297,0.0004296959098020999
159_76,typical,44,khz_comb,30.0,single,0.7722772277227723,0.7920792079207921,0.2574257425742574,0.198019801980198,0.4363547347184351,0.6916014011064042,0.0002370865588624,0.0003085755191768,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.059405940594059375,0.01980198019801982,7.148896031439997e-05
159_76,typical,44,khz_comb,300.0,multi,0.0198019801980198,0.0396039603960396,0.0495049504950495,0.1287128712871287,1.96135157748035,1.9350930219963445,0.0066517644652328,0.011066664866677,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0792079207920792,0.0198019801980198,0.004414900401444199
159_76,typical,44,khz_comb,300.0,single,0.7920792079207921,0.7722772277227723,0.2772277227722772,0.2376237623762376,0.5089927673319087,0.660755113694005,0.0023686808284643,0.0030824645170848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.039603960396039584,-0.01980198019801982,0.0007137836886205
159_76,typical,44,khz_comb,1000.0,multi,0.0198019801980198,0.0396039603960396,0.0693069306930693,0.1287128712871287,1.58020764680276,1.3054105544039494,0.0225519449699987,0.0450023473607429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05940594059405939,0.0198019801980198,0.0224504023907442
159_76,typical,44,khz_comb,1000.0,single,0.8415841584158416,0.9207920792079208,0.2871287128712871,0.1881188118811881,0.4076392569991034,0.6907372380729407,0.007886999328403,0.0102862952342468,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.09900990099009901,0.07920792079207928,0.0023992959058438
159_76,typical,44,lines,10.0,multi,0.0396039603960396,0.0495049504950495,0.0495049504950495,0.0594059405940594,1.5152203255676893,1.8802790759325572,0.000256327187876,0.0004380253642183,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009900990099009903,0.009900990099009903,0.00018169817634229997
159_76,typical,44,lines,10.0,single,0.8316831683168316,0.6633663366336634,0.2178217821782178,0.099009900990099,0.5656054669735148,0.9967372582868308,8.93723679077497e-05,0.0001207987897582,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11881188118811879,-0.16831683168316824,3.1426421850450304e-05
159_76,typical,44,lines,30.0,multi,0.0297029702970297,0.0693069306930693,0.0396039603960396,0.0693069306930693,2.163372885821313,2.175776343692281,0.0007685883343708,0.0013122770003458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0297029702970297,0.0396039603960396,0.0005436886659749999
159_76,typical,44,lines,30.0,single,0.801980198019802,0.693069306930693,0.1881188118811881,0.2277227722772277,0.4947282415596128,0.6136643404837255,0.0002680964492153,0.0003623346019831,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03960396039603961,-0.10891089108910901,9.42381527678e-05
159_76,typical,44,lines,300.0,multi,0.0396039603960396,0.0792079207920792,0.0693069306930693,0.1188118811881188,1.978902209516669,2.132900742701098,0.0076647259686397,0.0133509186516303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04950495049504951,0.0396039603960396,0.0056861926829905995
159_76,typical,44,lines,300.0,single,0.7326732673267327,0.7227722772277227,0.1881188118811881,0.1584158415841584,0.8653410573515046,0.7765948489732718,0.0026785083283958,0.0036188449544071,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0297029702970297,-0.00990099009900991,0.0009403366260113
159_76,typical,44,lines,1000.0,multi,0.0495049504950495,0.0792079207920792,0.0495049504950495,0.1485148514851485,2.003742033620104,1.0243610061100274,0.0264049865380243,0.0591449995245915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09900990099009901,0.029702970297029695,0.0327400129865672
159_76,typical,44,lines,1000.0,single,0.8415841584158416,0.8217821782178217,0.2673267326732673,0.2277227722772277,0.753499571781921,0.6998613013578597,0.0089222216316276,0.0121112049126522,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.039603960396039584,-0.01980198019801982,0.0031889832810246006
159_76,typical,44,smooth,10.0,multi,0.0396039603960396,0.0891089108910891,0.0495049504950495,0.0693069306930693,2.3470846152980096,1.8193753030358448,0.0002565148124879,0.0004381047934375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0198019801980198,0.04950495049504951,0.0001815899809496
159_76,typical,44,smooth,10.0,single,0.801980198019802,0.6435643564356436,0.2772277227722772,0.1584158415841584,0.5006512690193374,0.6260214531344988,8.933466857599819e-05,0.0001207386604808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1188118811881188,-0.15841584158415845,3.140399190480181e-05
159_76,typical,44,smooth,30.0,multi,0.0297029702970297,0.0693069306930693,0.0198019801980198,0.0693069306930693,2.6929191303235958,2.1025532911017764,0.0007691331036754,0.0013125544582945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0495049504950495,0.0396039603960396,0.0005434213546191
159_76,typical,44,smooth,30.0,single,0.8415841584158416,0.6138613861386139,0.2376237623762376,0.1782178217821782,1.070298834563541,0.7233817937659679,0.0002679821661035,0.0003621539827861,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0594059405940594,-0.2277227722772277,9.417181668260001e-05
159_76,typical,44,smooth,300.0,multi,0.0396039603960396,0.0792079207920792,0.0396039603960396,0.0792079207920792,1.5578130496869922,2.08214572295298,0.0076691844714603,0.0133571979283005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0396039603960396,0.0396039603960396,0.0056880134568402
159_76,typical,44,smooth,300.0,single,0.8415841584158416,0.7326732673267327,0.2871287128712871,0.1584158415841584,0.455931043304013,0.8140799141064713,0.0026773181276632,0.0036170705434245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.12871287128712872,-0.1089108910891089,0.0009397524157612998
159_76,typical,44,smooth,1000.0,multi,0.0396039603960396,0.0198019801980198,0.0792079207920792,0.1287128712871287,1.7771207647458285,1.3136440340627569,0.0264220317639282,0.0591636071490964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04950495049504949,-0.0198019801980198,0.0327415753851682
159_76,typical,44,smooth,1000.0,single,0.9207920792079208,0.8613861386138614,0.2574257425742574,0.2376237623762376,0.5666755707365702,0.6971775996056008,0.0089180211011333,0.0121058585732475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.019801980198019764,-0.05940594059405946,0.003187837472114201
23_80,quiet,48,khz_comb,10.0,multi,0.0297029702970297,0.0792079207920792,0.2178217821782178,0.3168316831683168,0.9895391416526832,0.4865403336430125,0.0002285973721721,0.0002480873704214,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09900990099009899,0.04950495049504949,1.948999824930001e-05
23_80,quiet,48,khz_comb,10.0,single,0.7326732673267327,0.4158415841584158,0.7920792079207921,0.8415841584158416,-0.7174389392595291,-0.7504977480519812,0.0001167714948192,0.0001216648481778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04950495049504944,-0.31683168316831684,4.893353358599998e-06
23_80,quiet,48,khz_comb,30.0,multi,0.0396039603960396,0.099009900990099,0.198019801980198,0.3267326732673267,1.2440247723242166,0.6099132234508527,0.0006865028765407,0.0007449148334094,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1287128712871287,0.0594059405940594,5.841195686870002e-05
23_80,quiet,48,khz_comb,30.0,single,0.8217821782178217,0.4653465346534653,0.8415841584158416,0.7722772277227723,-0.7942810349395689,-0.7707692409574296,0.000350384470093,0.0003651142318646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.06930693069306926,-0.3564356435643564,1.472976177160001e-05
23_80,quiet,48,khz_comb,300.0,multi,0.0396039603960396,0.0792079207920792,0.2871287128712871,0.3564356435643564,0.6061660043120148,0.5472784566761635,0.0070038451690309,0.0075797709411506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06930693069306931,0.0396039603960396,0.0005759257721196995
23_80,quiet,48,khz_comb,300.0,single,0.6039603960396039,0.2376237623762376,0.9207920792079208,0.8217821782178217,-1.0172780006928963,-0.9035020325526606,0.0035136879948087,0.003668420730182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0990099009900991,-0.36633663366336633,0.0001547327353732999
23_80,quiet,48,khz_comb,1000.0,multi,0.0099009900990099,0.0792079207920792,0.2277227722772277,0.3465346534653465,0.9092505932458254,0.4132617169744942,0.0260258063298529,0.027875308724735,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.1188118811881188,0.0693069306930693,0.0018495023948820986
23_80,quiet,48,khz_comb,1000.0,single,0.504950495049505,0.2079207920792079,0.7920792079207921,0.8217821782178217,-0.8122569344224143,-0.7095443990285701,0.0118103853008127,0.0124063576635868,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02970297029702962,-0.29702970297029707,0.0005959723627740991
23_80,quiet,48,lines,10.0,multi,0.0396039603960396,0.0693069306930693,0.4554455445544554,0.4653465346534653,0.1046725663512612,0.0880680834356011,0.0002414498953623,0.000271220600969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00990099009900991,0.0297029702970297,2.9770705606700003e-05
23_80,quiet,48,lines,10.0,single,0.7326732673267327,0.2871287128712871,0.6237623762376238,0.6336633663366337,-0.0440744410095219,-0.4064733965828567,0.0001225519782828,0.0001309226230802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00990099009900991,-0.44554455445544555,8.370644797399992e-06
23_80,quiet,48,lines,30.0,multi,0.0495049504950495,0.1089108910891089,0.4653465346534653,0.5742574257425742,0.084580518847822,-0.1545239306877152,0.0007250848879998,0.0008142312309924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1089108910891089,0.059405940594059396,8.914634299260005e-05
23_80,quiet,48,lines,30.0,single,0.7227722772277227,0.3069306930693069,0.6435643564356436,0.6633663366336634,-0.3925176039546235,-0.4335701561706249,0.0003677548495476,0.0003929244480924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01980198019801982,-0.4158415841584158,2.5169598544800002e-05
23_80,quiet,48,lines,300.0,multi,0.0396039603960396,0.099009900990099,0.4653465346534653,0.504950495049505,0.150990475699919,0.0166600680545352,0.0074026742529196,0.0082933898616691,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03960396039603964,0.0594059405940594,0.0008907156087495007
23_80,quiet,48,lines,300.0,single,0.4851485148514851,0.1386138613861386,0.7128712871287128,0.7227722772277227,-0.3849050323610422,-0.5320661035231449,0.0036912514648999,0.0039536777757987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00990099009900991,-0.3465346534653465,0.0002624263108987998
23_80,quiet,48,lines,1000.0,multi,0.0099009900990099,0.099009900990099,0.3267326732673267,0.4851485148514851,0.5358980960395583,0.0665804136627776,0.0275634049999647,0.0307126968902105,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.1584158415841584,0.0891089108910891,0.003149291890245799
23_80,quiet,48,lines,1000.0,single,0.4356435643564356,0.1782178217821782,0.7029702970297029,0.7326732673267327,-0.3433814433707058,-0.6130503890676678,0.0124418972905181,0.0134481728421871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02970297029702973,-0.2574257425742574,0.0010062755516690013
23_80,quiet,48,smooth,10.0,multi,0.0495049504950495,0.1683168316831683,0.504950495049505,0.4851485148514851,0.0052727103865518,0.1442118506958752,0.0002416198644982,0.0002715934253244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.019801980198019875,0.1188118811881188,2.9973560826199993e-05
23_80,quiet,48,smooth,10.0,single,0.8316831683168316,0.3564356435643564,0.6732673267326733,0.7029702970297029,-0.4086735534904566,-0.4950806819297486,0.0001225347469234,0.0001308824157278,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02970297029702962,-0.4752475247524752,8.347668804400011e-06
23_80,quiet,48,smooth,30.0,multi,0.0297029702970297,0.1386138613861386,0.4752475247524752,0.5247524752475248,0.0821531137920622,-0.0648073554216318,0.0007255346288858,0.0008152730005984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04950495049504955,0.1089108910891089,8.973837171259995e-05
23_80,quiet,48,smooth,30.0,single,0.7722772277227723,0.2475247524752475,0.5247524752475248,0.6633663366336634,-0.0451702312942397,-0.413727363492873,0.0003677065156314,0.0003928084041325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13861386138613863,-0.5247524752475248,2.510188850109998e-05
23_80,quiet,48,smooth,300.0,multi,0.0396039603960396,0.099009900990099,0.504950495049505,0.5346534653465347,-0.0128022597189256,-0.1312166714194869,0.0074059594866356,0.00829883921573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02970297029702973,0.0594059405940594,0.0008928797290944004
23_80,quiet,48,smooth,300.0,single,0.3861386138613861,0.1881188118811881,0.6831683168316832,0.7326732673267327,-0.2978150484134264,-0.4991802465628601,0.0036910287932855,0.0039527436114216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04950495049504944,-0.198019801980198,0.0002617148181360998
23_80,quiet,48,smooth,1000.0,multi,0.0396039603960396,0.0693069306930693,0.2871287128712871,0.4554455445544554,0.6795832089995972,0.0587280109430985,0.0275654718046582,0.030703254363457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1683168316831683,0.0297029702970297,0.003137782558798801
23_80,quiet,48,smooth,1000.0,single,0.3861386138613861,0.1485148514851485,0.6633663366336634,0.6732673267326733,-0.4025565426096776,-0.5662457941012292,0.0124427210167119,0.0134469170669011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00990099009900991,-0.23762376237623759,0.0010041960501892006
23_80,stress,0,khz_comb,10.0,multi,0.0198019801980198,0.0396039603960396,0.0297029702970297,0.0792079207920792,1.4858790377628612,1.2676369221239807,0.0002601657783873,0.0003062514881166,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04950495049504949,0.0198019801980198,4.608570972929998e-05
23_80,stress,0,khz_comb,10.0,single,0.7623762376237624,0.7029702970297029,0.3564356435643564,0.2178217821782178,0.420066768052289,0.6250086700121841,0.0001164873419558,0.0001266498858841,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.13861386138613863,-0.05940594059405946,1.0162543928299986e-05
23_80,stress,0,khz_comb,30.0,multi,0.0297029702970297,0.0099009900990099,0.0297029702970297,0.0693069306930693,1.3822812514482332,1.3058045082463952,0.0007802610453699,0.0009181201213903,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0396039603960396,-0.019801980198019802,0.00013785907602039999
23_80,stress,0,khz_comb,30.0,single,0.7623762376237624,0.7524752475247525,0.3465346534653465,0.2178217821782178,0.4853667672725599,0.6138293441002299,0.0003494623190968,0.000379948094702,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.12871287128712872,-0.00990099009900991,3.0485775605199983e-05
23_80,stress,0,khz_comb,300.0,multi,0.0099009900990099,0.0495049504950495,0.0198019801980198,0.0693069306930693,2.168157512250204,1.4025674177066496,0.0077730025215459,0.0091062673595011,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.0495049504950495,0.0396039603960396,0.0013332648379551998
23_80,stress,0,khz_comb,300.0,single,0.7722772277227723,0.7128712871287128,0.3861386138613861,0.1584158415841584,0.5421006077627916,0.8180405935371221,0.0034947884437378,0.0037997171661716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.2277227722772277,-0.05940594059405946,0.00030492872243380017
23_80,stress,0,khz_comb,1000.0,multi,0.0396039603960396,0.0396039603960396,0.0495049504950495,0.0495049504950495,1.5399434601714792,0.9751105746251838,0.0257236972180319,0.0300167211144231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.004293023896391201
23_80,stress,0,khz_comb,1000.0,single,0.7524752475247525,0.6732673267326733,0.3564356435643564,0.2376237623762376,0.356927342066975,0.6071380088173931,0.0116562458266573,0.0126756225780448,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1188118811881188,-0.07920792079207917,0.0010193767513874998
23_80,stress,0,lines,10.0,multi,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.0396039603960396,2.202245823726521,1.3247531349612145,0.0002909205168837,0.0003540255277418,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0198019801980198,0.0,6.31050108581e-05
23_80,stress,0,lines,10.0,single,0.7524752475247525,0.7227722772277227,0.1881188118811881,0.2277227722772277,0.7712592319826812,0.7099126664546495,0.0001299163780486,0.0001448156311921,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03960396039603961,-0.02970297029702973,1.4899253143500025e-05
23_80,stress,0,lines,30.0,multi,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0297029702970297,1.541187437245903,1.6028794744817696,0.0008724660528909,0.0010611049872133,True,False,True,True,False,False,False,True,False,False,False,False,False,True,0.019801980198019802,0.0,0.00018863893432240003
23_80,stress,0,lines,30.0,single,0.7227722772277227,0.7425742574257426,0.1485148514851485,0.1782178217821782,0.948877275978473,0.7309663993178825,0.000389750573895,0.0004344434108329,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0297029702970297,0.01980198019801982,4.469283693789999e-05
23_80,stress,0,lines,300.0,multi,0.0396039603960396,0.0099009900990099,0.0198019801980198,0.0495049504950495,1.6915316873476798,1.5129608044129796,0.0086876616316795,0.0104994261687764,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0297029702970297,-0.029702970297029698,0.0018117645370969004
23_80,stress,0,lines,300.0,single,0.6633663366336634,0.6039603960396039,0.2277227722772277,0.1881188118811881,0.649674840196654,0.680781230934684,0.0038978258050621,0.0043441541821523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.03960396039603961,-0.05940594059405946,0.0004463283770902004
23_80,stress,0,lines,1000.0,multi,0.0495049504950495,0.0198019801980198,0.0297029702970297,0.0693069306930693,1.464951474822573,1.2883210374720502,0.0287140291004184,0.0346456265366239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0396039603960396,-0.0297029702970297,0.005931597436205496
23_80,stress,0,lines,1000.0,single,0.6435643564356436,0.6633663366336634,0.1683168316831683,0.1881188118811881,0.7722393823223034,0.7045111624605265,0.0130037265824871,0.0144915427144763,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.019801980198019792,0.01980198019801982,0.0014878161319892003
23_80,stress,0,smooth,10.0,multi,0.0297029702970297,0.0099009900990099,0.0198019801980198,0.0198019801980198,1.6874470308205338,1.5404644560055911,0.0002912704334541,0.0003542775525181,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,-0.019801980198019802,6.300711906400005e-05
23_80,stress,0,smooth,10.0,single,0.6831683168316832,0.6831683168316832,0.2277227722772277,0.2376237623762376,0.7429036084061743,0.7144560702777737,0.000129971827853,0.0001448655827475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00990099009900991,0.0,1.48937548945e-05
23_80,stress,0,smooth,30.0,multi,0.0297029702970297,0.0099009900990099,0.0198019801980198,0.0495049504950495,1.6492483571521408,1.288982830638742,0.0008735177075651,0.0010618709961475,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0297029702970297,-0.019801980198019802,0.00018835328858239988
23_80,stress,0,smooth,30.0,single,0.7623762376237624,0.693069306930693,0.2277227722772277,0.2574257425742574,0.8120616679345326,0.7392512888566195,0.0003899161440604,0.0004345947759571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029702970297029674,-0.06930693069306937,4.467863189670004e-05
23_80,stress,0,smooth,300.0,multi,0.0099009900990099,0.0297029702970297,0.0198019801980198,0.0594059405940594,1.552690018708715,1.6807738768404057,0.0086996092453235,0.0105075790685917,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.039603960396039604,0.019801980198019802,0.0018079698232681997
23_80,stress,0,smooth,300.0,single,0.7326732673267327,0.6633663366336634,0.2178217821782178,0.2178217821782178,0.6842207186282416,0.7224814190272253,0.0038993989379513,0.0043458685479423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.06930693069306926,0.0004464696099910001
23_80,stress,0,smooth,1000.0,multi,0.0594059405940594,0.0594059405940594,0.0297029702970297,0.0693069306930693,1.6131174256792156,1.207564959330675,0.0287539218085883,0.0346865550374558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0396039603960396,0.0,0.0059326332288675045
23_80,stress,0,smooth,1000.0,single,0.6435643564356436,0.6237623762376238,0.198019801980198,0.2277227722772277,0.6872827394113381,0.6810079137939449,0.0130080088161789,0.0144972814785022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0297029702970297,-0.01980198019801982,0.0014892726623233002
23_80,typical,44,khz_comb,10.0,multi,0.0594059405940594,0.0891089108910891,0.2772277227722772,0.4059405940594059,0.6704029672648694,0.2515051155541891,0.0009655625263852,0.000977689129863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12871287128712872,0.0297029702970297,1.2126603477800066e-05
23_80,typical,44,khz_comb,10.0,single,0.5544554455445545,0.7920792079207921,0.9207920792079208,0.8613861386138614,-1.2298684043357138,-1.330483057973594,0.0004410721277705,0.0004487256840045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.05940594059405946,0.2376237623762376,7.653556233999984e-06
23_80,typical,44,khz_comb,30.0,multi,0.0693069306930693,0.0792079207920792,0.2772277227722772,0.3564356435643564,0.709239350818881,0.5667193634327765,0.0029163018265491,0.0029496958704724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07920792079207922,0.009900990099009896,3.339404392329985e-05
23_80,typical,44,khz_comb,30.0,single,0.6138613861386139,0.7920792079207921,0.9405940594059404,0.9207920792079208,-2.0568897837012354,-1.404485630777987,0.0013274293675555,0.0013503559137409,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.019801980198019598,0.17821782178217827,2.2926546185400012e-05
23_80,typical,44,khz_comb,300.0,multi,0.0396039603960396,0.0495049504950495,0.198019801980198,0.2277227722772277,0.6308070541318442,0.7005836786788527,0.0340105362048735,0.0337744191808129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0297029702970297,0.009900990099009903,-0.0002361170240606017
23_80,typical,44,khz_comb,300.0,single,0.4059405940594059,0.6633663366336634,0.9405940594059404,0.9504950495049505,-1.6195720024198257,-1.3125952967571055,0.0142005668500793,0.0142863418882511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00990099009901002,0.2574257425742575,8.577503817180053e-05
23_80,typical,44,khz_comb,1000.0,multi,0.0099009900990099,0.0099009900990099,0.0792079207920792,0.2178217821782178,1.60997205480279,0.9070549575078348,0.1954572653109474,0.1830212798090494,False,False,True,True,False,False,True,True,False,False,False,True,False,False,0.1386138613861386,0.0,-0.012435985501898006
23_80,typical,44,khz_comb,1000.0,single,0.0594059405940594,0.2574257425742574,0.9306930693069309,0.9702970297029704,-2.223812485860548,-1.5871058323924767,0.0629714419502896,0.0608024995274068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03960396039603953,0.19801980198019797,-0.0021689424228827983
23_80,typical,44,lines,10.0,multi,0.0099009900990099,0.0792079207920792,0.4554455445544554,0.4059405940594059,0.1516314538082355,0.1313732760279791,0.0010206137567262,0.0010868558203539,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.04950495049504949,0.0693069306930693,6.624206362769989e-05
23_80,typical,44,lines,10.0,single,0.6831683168316832,0.7623762376237624,0.9801980198019802,0.8514851485148515,-2.266342485491116,-1.699337347637287,0.000462402290405,0.0004991723017932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.12871287128712872,0.07920792079207917,3.6770011388199996e-05
23_80,typical,44,lines,30.0,multi,0.0495049504950495,0.1386138613861386,0.5445544554455446,0.5247524752475248,-0.1866806490156501,-0.0292545135267784,0.0030833012300559,0.0032798578749217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.01980198019801982,0.0891089108910891,0.00019655664486579972
23_80,typical,44,lines,30.0,single,0.6831683168316832,0.7920792079207921,0.99009900990099,0.8316831683168316,-2.274441669841071,-1.2976156513203878,0.001391914491792,0.0015021060685071,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.15841584158415833,0.1089108910891089,0.00011019157671509987
23_80,typical,44,lines,300.0,multi,0.0099009900990099,0.0297029702970297,0.4158415841584158,0.4554455445544554,0.1500634295624379,0.1671487046179041,0.0359815837090557,0.0376129360416349,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.039603960396039584,0.019801980198019802,0.0016313523325792029
23_80,typical,44,lines,300.0,single,0.4653465346534653,0.7029702970297029,0.9603960396039604,0.9801980198019802,-1.8214190578558804,-1.250900819472408,0.0148917821935906,0.0159023369645198,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01980198019801982,0.2376237623762376,0.001010554770929201
23_80,typical,44,lines,1000.0,multi,0.0099009900990099,0.0099009900990099,0.1782178217821782,0.3366336633663366,0.9370534492153954,0.5665186440587157,0.2063280511056938,0.2050610820417284,False,False,True,True,False,False,True,True,False,False,False,True,False,False,0.1584158415841584,0.0,-0.0012669690639653952
23_80,typical,44,lines,1000.0,single,0.0297029702970297,0.3861386138613861,0.9603960396039604,0.9108910891089108,-1.2647025445263371,-1.3003374633154274,0.0661696864305922,0.0677219933939582,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.04950495049504955,0.3564356435643564,0.0015523069633659875
23_80,typical,44,smooth,10.0,multi,0.0693069306930693,0.0792079207920792,0.495049504950495,0.4356435643564356,0.0418061201404332,0.1983463603818888,0.0010201776465243,0.0010858422131158,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0594059405940594,0.009900990099009896,6.566456659150006e-05
23_80,typical,44,smooth,10.0,single,0.6831683168316832,0.8415841584158416,0.9702970297029704,0.8910891089108911,-2.004443270452766,-1.9800656324275687,0.0004622205416012,0.0004988015053079,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.07920792079207928,0.15841584158415833,3.658096370670003e-05
