baseline_id,ant1,ant2,source_uvh5,pol,baseline_length_m,baseline_class,baseline_enu_e_m,baseline_enu_n_m,baseline_enu_u_m,lst_bin_id,t_start_index,n_time,lst_start,lst_end,flag_fraction,n_sat_visible_center,n_sat_visible_any_bin,n_sat_visible_peak_bin,n_sat_peak_visible,beam_weighted_sat_exposure_center,beam_weighted_sat_exposure_bin_mean,max_sat_beam_response_center,max_sat_beam_response_bin,n_sat_visible,beam_weighted_sat_exposure,max_sat_beam_response,pre_risk_score_bin,bg_window_power_proxy,null_mad_win_proxy,pre_risk_score
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,26,1612,62,2461041.6805555555,2461041.687378509,0.1680632560483871,1,5,5,5,5.2688158235845604e-05,0.05072798537127345,5.2688158235845604e-05,0.13239227252198724,5,0.05072798537127345,0.13239227252198724,9.954714836545087e-08,379722543.4112667,509587.5291680305,9.954714836545087e-08
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,27,1674,62,2461041.6875,2461041.6943229535,0.16794774865591397,0,2,2,2,0.0,0.2437121546123139,0.0,0.8187488961970543,2,0.2437121546123139,0.8187488961970543,3.635154946077732e-07,387493308.8497578,670431.2697187089,3.635154946077732e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,28,1736,62,2461041.6944444445,2461041.701267398,0.16880880376344087,0,2,2,2,0.0,0.0007516225380816418,0.0,0.0006365662667992243,2,0.0007516225380816418,0.0006365662667992243,2.3941336197333545e-09,321331646.20648396,313943.4373614257,2.3941336197333545e-09
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,29,1798,62,2461041.701388889,2461041.7082118425,0.16791624663978494,0,2,2,2,0.0,0.15122580595081875,0.0,0.5780989817151402,2,0.15122580595081875,0.5780989817151402,1.9632858252597228e-07,3713506533.880354,770268.923684676,1.9632858252597228e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,30,1860,62,2461041.7083333335,2461041.715156287,0.16727570564516128,0,3,3,3,0.0,0.09986243820864145,0.0,0.22613877759676462,3,0.09986243820864145,0.22613877759676462,1.251919988047958e-07,481779576.32531995,797674.2855935292,1.251919988047958e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,31,1922,62,2461041.715277778,2461041.7221007315,0.16760122647849462,0,4,4,4,0.0,0.09689170230687942,0.0,0.21453219285602132,4,0.09689170230687942,0.21453219285602132,1.3347782518751848e-07,332676127.83237946,725901.1163147104,1.3347782518751848e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,32,1984,62,2461041.722222222,2461041.7290451755,0.17262054771505375,0,3,3,3,0.0,0.39049641960412795,0.0,0.8621952177012273,3,0.39049641960412795,0.8621952177012273,5.906160780837787e-07,440332479.8704781,661167.9466483067,5.906160780837787e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,33,2046,62,2461041.7291666665,2461041.73598962,0.16966985887096775,0,5,5,5,0.0,0.33149479679068383,0.0,0.3484546838830035,5,0.33149479679068383,0.3484546838830035,5.253670008257084e-07,45807656539.754395,630977.5761889885,5.253670008257084e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,34,2108,62,2461041.736111111,2461041.7429340645,0.16716019825268819,1,4,4,4,0.00014289495363501375,0.26670756042623767,0.00014289495363501375,0.7820357281270546,4,0.26670756042623767,0.7820357281270546,8.62118716904656e-07,256048727.44408107,309362.91626264923,8.62118716904656e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,35,2170,62,2461041.7430555555,2461041.749878509,0.1673912130376344,0,5,5,5,0.0,0.28702035123589004,0.0,0.5329721044266462,5,0.28702035123589004,0.5329721044266462,6.812195778633374e-07,163054834.10685882,421333.09224044427,6.812195778633374e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,36,2232,62,2461041.75,2461041.7568229535,0.16938634072580644,0,4,4,4,0.0,0.3212071455869001,0.0,0.5491919590577511,4,0.3212071455869001,0.5491919590577511,1.0011381900408084e-06,2789808006.0256352,320841.9664560065,1.0011381900408084e-06
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,37,2294,62,2461041.7569444445,2461041.7637673975,0.16804225470430106,0,5,5,5,0.0,0.356360522070895,0.0,0.9867730246375583,5,0.356360522070895,0.9867730246375583,5.749590385698453e-07,1788423486.97535,619801.5826611008,5.749590385698453e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,38,2356,62,2461041.763888889,2461041.770711842,0.16798975134408603,0,3,3,3,0.0,0.2870181822616452,0.0,0.74664414194873,3,0.2870181822616452,0.74664414194873,2.903141197310293e-07,490905393.43092,988646.9956320494,2.903141197310293e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,39,2418,62,2461041.7708333335,2461041.7776562865,0.17020539314516128,0,2,2,2,0.0,0.01686142451615914,0.0,0.029500585149165884,2,0.01686142451615914,0.029500585149165884,1.5215284500325155e-08,558424887.5351436,1108189.8939056187,1.5215284500325155e-08
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,40,2480,62,2461041.777777778,2461041.784600731,0.16986937163978494,0,6,6,6,0.0,0.3484575065066898,0.0,0.8056414039197263,6,0.3484575065066898,0.8056414039197263,1.6248109417972748e-07,2889154137.926541,2144603.3968804125,1.6248109417972748e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,41,2542,62,2461041.784722222,2461041.791545175,0.16832577284946237,1,2,2,2,0.776904046133802,0.19470624145740908,0.776904046133802,0.5863109176460239,2,0.19470624145740908,0.5863109176460239,1.3079497460152718e-07,2692283072.299592,1488637.0218014144,1.3079497460152718e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,42,2604,62,2461041.7916666665,2461041.7984896195,0.16877730174731181,0,6,6,6,0.0,0.35654971283665626,0.0,0.6113952006290849,6,0.35654971283665626,0.6113952006290849,4.193324122085207e-07,1193910979.5800724,850279.4023452578,4.193324122085207e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,43,2666,62,2461041.798611111,2461041.805434064,0.1729460685483871,0,2,2,2,0.0,0.3059806379101992,0.0,0.996901135440778,2,0.3059806379101992,0.996901135440778,5.70643731254916e-07,199624349.6328949,536202.5746560118,5.70643731254916e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,44,2728,62,2461041.8055555555,2461041.8123785085,0.16939684139784947,0,3,3,3,0.0,0.2419547912000571,0.0,0.7241364102878726,3,0.2419547912000571,0.7241364102878726,9.162972995922386e-07,312147198.3661131,264057.0820275574,9.162972995922386e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,45,2790,62,2461041.8125,2461041.819322953,0.16917632728494625,0,2,2,2,0.0,0.0004316907159982403,0.0,0.0006749143264715858,2,0.0004316907159982403,0.0006749143264715858,2.1389359317278557e-09,735326475.6491362,201824.9867117412,2.1389359317278557e-09
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,46,2852,62,2461041.8194444445,2461041.8262673975,0.17013188844086022,0,6,6,6,0.0,0.23572824167680723,0.0,0.4552977482091947,6,0.23572824167680723,0.4552977482091947,2.843847290969548e-07,2701615798.7204967,828906.1175167419,2.843847290969548e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,47,2914,62,2461041.826388889,2461041.833211842,0.16838877688172044,0,4,4,4,0.0,0.18822900815401855,0.0,0.5108260863619242,4,0.18822900815401855,0.5108260863619242,2.0590138922526597e-07,470091621.24670213,914170.6564596659,2.0590138922526597e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,48,2976,62,2461041.8333333335,2461041.8401562865,0.17189600134408603,0,2,2,2,0.0,0.014922085996042292,0.0,0.04576768186907193,2,0.014922085996042292,0.04576768186907193,1.804290894014267e-08,385991222.01926446,827033.2708293488,1.804290894014267e-08
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,49,3038,62,2461041.840277778,2461041.847100731,0.17003738239247312,0,4,4,4,0.0,0.4385330849085768,0.0,0.9279511646397298,4,0.4385330849085768,0.9279511646397298,5.578374625177537e-07,13096601599.126884,786130.5745392102,5.578374625177537e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,50,3100,62,2461041.847222222,2461041.854045175,0.17026839717741934,0,6,6,6,0.0,0.34972237411950585,0.0,0.6086948826788393,6,0.34972237411950585,0.6086948826788393,6.036697340973074e-07,48653336342.09972,579327.32811669,6.036697340973074e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,51,3162,62,2461041.8541666665,2461041.8609896195,0.168934811827957,1,4,4,4,0.008305882758116095,0.5098494816274408,0.008305882758116095,0.7273139335979131,4,0.5098494816274408,0.7273139335979131,1.1173599360541868e-06,2216807176.4492245,456298.3378730302,1.1173599360541868e-06
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,52,3224,62,2461041.861111111,2461041.867934064,0.17213751680107528,0,8,8,8,0.0,0.7461311303091528,0.0,0.8464114110583065,8,0.7461311303091528,0.8464114110583065,2.3849063115194853e-06,515962436.7237539,312855.5309301745,2.3849063115194853e-06
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,53,3286,62,2461041.8680555555,2461041.8748785085,0.17982400873655913,1,3,3,3,0.0023396773596836536,0.30413256099332964,0.0023396773596836536,0.4996640359057469,3,0.30413256099332964,0.4996640359057469,9.192348551419656e-07,177706444.59692684,330854.03506197524,9.192348551419656e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,54,3348,62,2461041.875,2461041.881822953,0.17738785282258066,0,4,4,4,0.0,0.21673228020298504,0.0,0.616185001151179,4,0.21673228020298504,0.616185001151179,6.42950908486056e-07,176476532.95739257,337089.9353938551,6.42950908486056e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,55,3410,62,2461041.8819444445,2461041.8887673975,0.17614877352150538,0,3,3,3,0.0,0.28670049114161184,0.0,0.9326005479341334,3,0.28670049114161184,0.9326005479341334,5.859914183487467e-07,3201121382.588568,489257.14978813054,5.859914183487467e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,56,3472,62,2461041.888888889,2461041.895711842,0.1721690188172043,0,6,6,6,0.0,0.620775413097927,0.0,0.8643087592320493,6,0.620775413097927,0.8643087592320493,1.902777161572884e-06,37633726728.55875,326247.03808446927,1.902777161572884e-06
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,57,3534,62,2461041.8958333335,2461041.9026562865,0.1793934811827957,0,6,6,6,0.0,0.20947771743508667,0.0,0.41761437957613023,6,0.20947771743508667,0.41761437957613023,4.4652165678036667e-07,5770535464.367138,469132.267728111,4.4652165678036667e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,58,3596,62,2461041.902777778,2461041.909600731,0.1875945060483871,0,5,5,5,0.0,0.12036852132435003,0.0,0.18183588309851056,5,0.12036852132435003,0.18183588309851056,3.730817499720292e-07,3194347612.9291787,322633.0994034801,3.730817499720292e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,59,3658,62,2461041.909722222,2461041.916545175,0.17442666330645162,0,6,6,6,0.0,0.6872306623487341,0.0,0.9426480648117707,6,0.6872306623487341,0.9426480648117707,4.7381598458824737e-07,51462338899.83388,1450416.7961871254,4.7381598458824737e-07
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,60,3720,62,2461041.9166666665,2461041.9234896195,0.1930653561827957,0,1,1,1,0.0,3.0769904893363125e-05,0.0,3.0769904893363125e-05,1,3.0769904893363125e-05,3.0769904893363125e-05,1.333728426858393e-10,72510232.36491403,230705.92388768273,1.333728426858393e-10
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,61,3782,62,2461041.923611111,2461041.930434064,0.28920950940860213,0,3,3,3,0.0,0.44567189911077393,0.0,0.9338566727692416,3,0.44567189911077393,0.9338566727692416,1.917572782372843e-05,32878352.741603404,23241.459370282188,1.917572782372843e-05
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,62,3844,62,2461041.9305555555,2461041.9373785085,0.6340305779569892,0,4,4,4,0.0,0.41429598522145367,0.0,0.8272224890322021,4,0.41429598522145367,0.8272224890322021,2.3954503802027066e-06,16995245.65243611,172951.1864012793,2.3954503802027066e-06
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,63,3906,62,2461041.9375,2461041.944322953,1.0,1,4,4,4,0.0002818752689222807,0.14698950232902025,0.0002818752689222807,0.24707532713891836,4,0.14698950232902025,0.24707532713891836,146989502329.02026,0.0,0.0,146989502329.02026
11_10,11,10,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,ee,153.90399534464717,mid,153.4306332906146,-12.061024233154924,0.11065953813575646,64,3968,62,2461041.9444444445,2461041.9512673975,1.0,0,2,2,2,0.0,0.2812107439459313,0.0,0.9963509766045548,2,0.2812107439459313,0.9963509766045548,281210743945.93134,0.0,0.0,281210743945.93134
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,0,0,62,2461041.5,2461041.5068229535,0.23506804435483872,1,4,4,4,0.33087588566844983,0.5502745938468236,0.33087588566844983,0.7280464634021924,4,0.5502745938468236,0.7280464634021924,9.752069536292108e-05,2742341.25303224,5642.644279749944,9.752069536292108e-05
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,1,62,62,2461041.5069444445,2461041.513767398,0.18663894489247312,0,4,4,4,0.0,0.17558204052578452,0.0,0.4821174098933508,4,0.17558204052578452,0.4821174098933508,4.483425786606649e-06,28390306.574123148,39162.4728238619,4.483425786606649e-06
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,2,124,62,2461041.513888889,2461041.5207118425,0.18695396505376344,1,3,3,3,0.02274717290127737,0.1812254192505289,0.02274717290127737,0.5352241138648121,3,0.1812254192505289,0.5352241138648121,5.605891659744084e-07,76861822.58448072,323276.7064549408,5.605891659744084e-07
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,3,186,62,2461041.5208333335,2461041.527656287,0.1895476310483871,0,1,1,1,0.0,0.20661704468541942,0.0,0.778550973821895,1,0.20661704468541942,0.778550973821895,8.677147398882852e-07,975500235.1521822,238116.3246253262,8.677147398882852e-07
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,4,248,62,2461041.527777778,2461041.5346007315,0.1714654737903226,1,5,5,5,0.006509913503000268,0.29197839306488044,0.006509913503000268,0.7839253298317038,5,0.29197839306488044,0.7839253298317038,2.995417333302825e-07,1610819577.137098,974750.295455283,2.995417333302825e-07
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,5,310,62,2461041.534722222,2461041.5415451755,0.1678742439516129,0,5,5,5,0.0,0.4265461647481952,0.0,0.642949814682819,5,0.4265461647481952,0.642949814682819,3.6652833909247164e-07,1729919184.4764624,1163746.7536734769,3.6652833909247164e-07
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,6,372,62,2461041.5416666665,2461041.54848962,0.1676747311827957,0,3,3,3,0.0,0.29099277716989397,0.0,0.5800263647610057,3,0.29099277716989397,0.5800263647610057,3.969295886263452e-07,567288496.2876239,733109.3108400739,3.969295886263452e-07
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,7,434,62,2461041.548611111,2461041.5554340645,0.16823126680107528,1,8,8,8,0.0004122087285943486,0.43707188882479064,0.0004122087285943486,0.7170519983903962,8,0.43707188882479064,0.7170519983903962,4.181585428563247e-07,6815874774.838871,1045230.0838798464,4.181585428563247e-07
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,8,496,62,2461041.5555555555,2461041.562378509,0.16842027889784947,0,2,2,2,0.0,0.2057117264676688,0.0,0.6984661256995437,2,0.2057117264676688,0.6984661256995437,2.4123997245028765e-07,6799327101.359617,852726.5377219351,2.4123997245028765e-07
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,9,558,62,2461041.5625,2461041.5693229535,0.16663516465053763,1,5,5,5,0.0010971768248922275,0.33286132694916554,0.0010971768248922275,0.6977204569959614,5,0.33286132694916554,0.6977204569959614,2.7241513778893045e-07,1337376251.9510808,1221889.9788420324,2.7241513778893045e-07
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,10,620,62,2461041.5694444445,2461041.576267398,0.1665091565860215,1,8,8,8,0.0035743937970326312,0.39560371903806024,0.0035743937970326312,0.6208865344769782,8,0.39560371903806024,0.6208865344769782,1.6923542898628734e-07,5150335338.560992,2337593.974309687,1.6923542898628734e-07
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,11,682,62,2461041.576388889,2461041.5832118425,0.16794774865591397,1,5,5,5,0.0006393160041250509,0.6121911094018112,0.0006393160041250509,0.6787630996977061,5,0.6121911094018112,0.6787630996977061,3.379669152209917e-07,446216488.36239696,1811393.6063875016,3.379669152209917e-07
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,12,744,62,2461041.5833333335,2461041.590156287,0.16685567876344087,0,1,1,1,0.0,0.001343063595186559,0.0,0.001343063595186559,1,0.001343063595186559,0.001343063595186559,7.466413508345744e-10,1070174295.8213739,1798806.8751955952,7.466413508345744e-10
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,13,806,62,2461041.590277778,2461041.5971007315,0.16646715389784947,0,3,3,3,0.0,0.49245886625147556,0.0,0.9450884636561743,3,0.49245886625147556,0.9450884636561743,2.5230834447933546e-07,2588349069.0925226,1951813.6321163522,2.5230834447933546e-07
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,14,868,62,2461041.597222222,2461041.6040451755,0.16686617943548387,0,2,2,2,0.0,0.45992065055805087,0.0,0.956171545687925,2,0.45992065055805087,0.956171545687925,3.4794981539722315e-07,3092840629.1207094,1321801.6800296349,3.4794981539722315e-07
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,15,930,62,2461041.6041666665,2461041.61098962,0.16528057795698925,1,4,4,4,3.084991352301424e-05,0.5125979855485051,3.084991352301424e-05,0.9746270301393545,4,0.5125979855485051,0.9746270301393545,3.627425662288985e-07,10239333810.127567,1413117.8231369862,3.627425662288985e-07
157_146,157,146,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.157_146.sum.uvh5,ee,140.36979839670377,mid,138.85501657378413,-20.561363145179588,0.44161050423051484,16,992,62,2461041.611111111,2461041.6179340645,0.16574260752688172,0,2,2,2,0.0,0.02123038413644645,0.0,0.051994079844118836,2,0.02123038413644645,0.051994079844118836,1.2547272640388287e-08,813627448.6714061,1692031.7861037133,1.2547272640388287e-08
