baseline_id,lst_stratum,lst_bin_id,morphology,flux_jy,multiplicity,candidate_statistical__frozen_polybeam,candidate_statistical__full_polybeam,PTE_global_absint__frozen_polybeam,PTE_global_absint__full_polybeam,PTE_global_max__frozen_polybeam,PTE_global_max__full_polybeam,Z_PS_max__frozen_polybeam,Z_PS_max__full_polybeam,relative_abs_bias__frozen_polybeam,relative_abs_bias__full_polybeam,delta_Z_PS_max,delta_PTE_global_absint,delta_PTE_global_max,delta_relative_abs_bias,frozen_only_candidate,full_only_candidate
157_146,quiet,16,lines,30.0,multi,False,False,0.1782178217821782,0.1287128712871287,0.0198019801980198,0.2475247524752475,1.754424434541528,0.9223417588244124,0.0001517752266062,0.0002182654669441,-0.8320826757171157,-0.04950495049504952,0.2277227722772277,6.64902403379e-05,False,False
157_146,quiet,16,lines,30.0,single,False,False,0.8712871287128713,0.900990099009901,0.0594059405940594,0.0495049504950495,1.0223955789603685,1.2495686718321255,0.0001019582435104,0.000113747785172,0.22717309287175702,0.02970297029702973,-0.009900990099009903,1.1789541661600005e-05,False,False
157_146,quiet,16,lines,1000.0,multi,False,False,0.2277227722772277,0.1782178217821782,0.0495049504950495,0.3168316831683168,1.5889746099594988,0.5334401986189312,0.0050618698860443,0.0072695454937275,-1.0555344113405676,-0.04950495049504949,0.2673267326732673,0.0022076756076832007,False,False
157_146,quiet,16,lines,1000.0,single,False,False,0.8415841584158416,0.8217821782178217,0.0594059405940594,0.0396039603960396,0.9868807779508618,1.1524810126690117,0.0034045966871201,0.0038121080859217,0.16560023471814989,-0.01980198019801982,-0.019801980198019806,0.0004075113988016,False,False
157_146,quiet,16,smooth,30.0,multi,False,False,0.1485148514851485,0.1485148514851485,0.0495049504950495,0.297029702970297,1.4751016910106245,0.5005080667881061,0.0001518428560763,0.0002182272557645,-0.9745936242225184,0.0,0.24752475247524752,6.63843996882e-05,False,False
157_146,quiet,16,smooth,30.0,single,False,False,0.8712871287128713,0.8910891089108911,0.0396039603960396,0.0693069306930693,0.8202364604971478,0.9908562808605984,0.0001020121478038,0.0001137353585129,0.17061982036345058,0.01980198019801982,0.0297029702970297,1.1723210709099999e-05,False,False
157_146,quiet,16,smooth,1000.0,multi,False,False,0.1881188118811881,0.1584158415841584,0.0396039603960396,0.2673267326732673,1.590824896366486,0.6413769912948128,0.0050640466287813,0.0072686639310966,-0.9494479050716731,-0.0297029702970297,0.2277227722772277,0.0022046173023153003,False,False
157_146,quiet,16,smooth,1000.0,single,False,False,0.8613861386138614,0.801980198019802,0.0495049504950495,0.0495049504950495,0.8592593405382019,1.465233220584612,0.0034063761810833,0.003812145776152,0.6059738800464101,-0.05940594059405935,0.0,0.0004057695950687003,False,False
157_146,stress,0,khz_comb,30.0,multi,False,False,0.0594059405940594,0.1386138613861386,0.2475247524752475,0.3267326732673267,0.9519641497052892,0.525036281924678,0.0004788334982016,0.0005418514765032,-0.4269278677806112,0.0792079207920792,0.0792079207920792,6.301797830159995e-05,False,False
157_146,stress,0,khz_comb,30.0,single,False,False,0.6633663366336634,0.5247524752475248,0.4851485148514851,0.2772277227722772,0.0174459011487491,0.2325588518863229,0.0001689252474538,0.0001773621654775,0.21511295073757378,-0.13861386138613863,-0.20792079207920788,8.436918023700012e-06,False,False
157_146,stress,0,khz_comb,1000.0,multi,False,False,0.0693069306930693,0.0594059405940594,0.3267326732673267,0.3663366336633663,0.6082927774079888,0.5416828232619663,0.0160462111861532,0.018231995711031,-0.06660995414602255,-0.009900990099009896,0.039603960396039584,0.002185784524877797,False,False
157_146,stress,0,khz_comb,1000.0,single,False,False,0.6831683168316832,0.5742574257425742,0.4752475247524752,0.297029702970297,0.095538008179532,0.2266044227644743,0.0056468780194133,0.0059449102922719,0.13106641458494228,-0.10891089108910901,-0.1782178217821782,0.0002980322728585996,False,False
157_146,stress,0,lines,30.0,multi,False,False,0.0693069306930693,0.099009900990099,0.3861386138613861,0.297029702970297,0.5146182395928052,0.8180431708182114,0.0005043883543306,0.0006021761833308,0.30342493122540626,0.0297029702970297,-0.08910891089108908,9.778782900019998e-05,False,False
157_146,stress,0,lines,30.0,single,False,False,0.7425742574257426,0.4554455445544554,0.5643564356435643,0.495049504950495,-0.1011961518934295,0.0663596169308209,0.0001782932922707,0.0001930355164328,0.16755576882425038,-0.28712871287128716,-0.06930693069306931,1.4742224162100004e-05,False,False
157_146,stress,0,lines,1000.0,multi,False,False,0.0693069306930693,0.0297029702970297,0.2871287128712871,0.1881188118811881,0.4443376034293659,1.3655240410593594,0.016920016798008,0.0203284801347669,0.9211864376299935,-0.0396039603960396,-0.09900990099009901,0.003408463336758899,False,False
157_146,stress,0,lines,1000.0,single,False,False,0.6237623762376238,0.4158415841584158,0.4851485148514851,0.4455445544554455,0.0508292276990871,0.1879445363355789,0.00596223471523,0.0064787307793504,0.1371153086364918,-0.20792079207920794,-0.039603960396039584,0.0005164960641203999,False,False
157_146,stress,0,smooth,30.0,multi,False,False,0.0891089108910891,0.099009900990099,0.3564356435643564,0.2475247524752475,0.4463207244917321,0.8812747648063377,0.0005039273820823,0.0006024022222599,0.4349540403146056,0.009900990099009896,-0.10891089108910892,9.84748401776e-05,False,False
157_146,stress,0,smooth,30.0,single,False,False,0.7722772277227723,0.5346534653465347,0.4356435643564356,0.4653465346534653,0.2636389105858775,0.1926500666404582,0.0001783749173976,0.0001931786109654,-0.07098884394541932,-0.2376237623762376,0.02970297029702973,1.4803693567800008e-05,False,False
157_146,stress,0,smooth,1000.0,multi,False,False,0.099009900990099,0.0594059405940594,0.396039603960396,0.2574257425742574,0.3651831183760393,1.0014839002752198,0.0168996645149588,0.0203322421917372,0.6363007818991806,-0.0396039603960396,-0.13861386138613863,0.0034325776767784,False,False
157_146,stress,0,smooth,1000.0,single,False,False,0.6831683168316832,0.4158415841584158,0.5742574257425742,0.3564356435643564,-0.2110505848412699,0.1860949697612569,0.0059652330513297,0.0064838000668699,0.39714555460252676,-0.2673267326732674,-0.2178217821782178,0.0005185670155401995,False,False
157_146,typical,46,khz_comb,30.0,multi,False,False,0.0099009900990099,0.0198019801980198,0.0297029702970297,0.0594059405940594,2.460970670149064,2.269349088705488,0.0059372866712066,0.0069339148064203,-0.191621581443576,0.0099009900990099,0.0297029702970297,0.0009966281352136999,False,False
157_146,typical,46,khz_comb,30.0,single,False,False,0.1188118811881188,0.0594059405940594,0.9504950495049505,0.9306930693069309,-1.219189259046155,-0.9105903094064188,0.0015091985589426,0.0016800459463348,0.3085989496397362,-0.0594059405940594,-0.019801980198019598,0.00017084738739220015,False,False
157_146,typical,46,khz_comb,1000.0,multi,False,False,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.4653465346534653,2.945833083701744,0.0592111883251246,0.7552749153021572,1.1222496716981112,-2.8866218953766194,0.0,0.4455445544554455,0.366974756395954,False,False
157_146,typical,46,khz_comb,1000.0,single,False,False,0.1188118811881188,0.1386138613861386,0.9108910891089108,0.7722772277227723,-0.8468346193885399,-0.8206268062237938,0.0707802069111932,0.0901906904825614,0.026207813164746074,0.019801980198019792,-0.13861386138613851,0.019410483571368195,False,False
157_146,typical,46,lines,30.0,multi,False,False,0.0495049504950495,0.0099009900990099,0.0297029702970297,0.0297029702970297,2.558131966133162,2.5213739058446984,0.0061647164488773,0.0077957284390684,-0.0367580602884634,-0.0396039603960396,0.0,0.0016310119901911,False,False
157_146,typical,46,lines,30.0,single,False,False,0.1584158415841584,0.1881188118811881,0.900990099009901,0.9207920792079208,-1.373402863340552,-0.8211075645337794,0.001598156038557,0.001850551022289,0.5522952988067725,0.0297029702970297,0.01980198019801982,0.0002523949837320001,False,False
157_146,typical,46,lines,1000.0,multi,False,False,0.0099009900990099,0.0099009900990099,0.2475247524752475,0.4554455445544554,1.1772442980589992,0.2877737291865883,0.8774835373287936,1.4806477755775278,-0.8894705688724109,0.0,0.2079207920792079,0.6031642382487342,False,False
157_146,typical,46,lines,1000.0,single,False,False,0.1089108910891089,0.0891089108910891,0.801980198019802,0.6633663366336634,-1.0840808088275011,-0.9024748718786796,0.0781265616676742,0.1099647285178404,0.18160593694882154,-0.019801980198019792,-0.13861386138613863,0.03183816685016619,False,False
157_146,typical,46,smooth,30.0,multi,False,False,0.0297029702970297,0.0198019801980198,0.0297029702970297,0.0495049504950495,3.4115286756231598,2.5633721171695365,0.0061653103376679,0.0077963181464355,-0.8481565584536233,-0.009900990099009903,0.0198019801980198,0.0016310078087676,False,False
157_146,typical,46,smooth,30.0,single,False,False,0.1782178217821782,0.1188118811881188,0.8415841584158416,0.9108910891089108,-1.4049929209329477,-0.9080159145102862,0.0015980982266653,0.0018509566969046,0.4969770064226615,-0.0594059405940594,0.06930693069306926,0.0002528584702392999,False,False
157_146,typical,46,smooth,1000.0,multi,False,False,0.0297029702970297,0.0099009900990099,0.3861386138613861,0.495049504950495,0.4338164254970159,0.0400197035942928,0.8774223074225804,1.480482042311503,-0.3937967219027231,-0.019801980198019802,0.1089108910891089,0.6030597348889226,False,False
157_146,typical,46,smooth,1000.0,single,False,False,0.1188118811881188,0.1287128712871287,0.7920792079207921,0.7326732673267327,-0.9688068616180168,-0.8819225034711079,0.0781434758589171,0.1100156269521654,0.08688435814690887,0.009900990099009882,-0.05940594059405946,0.0318721510932483,False,False
159_76,quiet,22,khz_comb,30.0,multi,False,False,0.1683168316831683,0.1881188118811881,0.4455445544554455,0.297029702970297,0.1025888706117768,0.3285518631527779,0.0005946849375241,0.0007920732290931,0.2259629925410011,0.019801980198019792,-0.14851485148514848,0.000197388291569,False,False
159_76,quiet,22,khz_comb,30.0,single,False,False,0.5247524752475248,0.7524752475247525,0.3762376237623762,0.594059405940594,0.2320393323126487,-0.2092120510998896,0.0002160737099849,0.0002448918145659,-0.44125138341253833,0.2277227722772277,0.21782178217821785,2.8818104580999982e-05,False,False
159_76,quiet,22,khz_comb,1000.0,multi,False,False,0.1683168316831683,0.099009900990099,0.4257425742574257,0.4752475247524752,0.1600919693239628,0.0903347628043029,0.0207612520717886,0.0310711946156397,-0.0697572065196599,-0.0693069306930693,0.04950495049504955,0.010309942543851099,False,False
159_76,quiet,22,khz_comb,1000.0,single,False,False,0.594059405940594,0.6237623762376238,0.4257425742574257,0.5544554455445545,0.1401741524152029,-0.0896448323376811,0.0072650298172733,0.0083872718167364,-0.22981898475288398,0.02970297029702973,0.12871287128712883,0.0011222419994631003,False,False
159_76,quiet,22,lines,30.0,multi,False,False,0.2178217821782178,0.2079207920792079,0.495049504950495,0.1782178217821782,0.0099197016080668,1.0980057894613078,0.0006779834006341,0.0009443984206543,1.088086087853241,-0.009900990099009882,-0.3168316831683168,0.0002664150200202,False,False
159_76,quiet,22,lines,30.0,single,False,False,0.594059405940594,0.8514851485148515,0.5544554455445545,0.6336633663366337,-0.0913448454700038,-0.2876657135245119,0.0002505970049974,0.0002897084120544,-0.19632086805450813,0.25742574257425743,0.07920792079207917,3.911140705700002e-05,False,False
159_76,quiet,22,lines,1000.0,multi,False,False,0.1287128712871287,0.0891089108910891,0.4059405940594059,0.3465346534653465,0.3311732014250652,0.3867893379592588,0.0240660018228531,0.0391779468729231,0.055616136534193616,-0.039603960396039584,-0.0594059405940594,0.015111945050069998,False,False
159_76,quiet,22,lines,1000.0,single,False,False,0.6138613861386139,0.6534653465346535,0.5148514851485149,0.5346534653465347,-0.0288212591744597,-0.0390223060053195,0.0084416090980347,0.0100434845084285,-0.010201046830859803,0.03960396039603964,0.01980198019801982,0.0016018754103938014,False,False
159_76,quiet,22,smooth,30.0,multi,False,False,0.1386138613861386,0.198019801980198,0.4158415841584158,0.2475247524752475,0.187562995447124,0.9126698748569332,0.0006778918147376,0.0009449096569695,0.7251068794098092,0.0594059405940594,-0.16831683168316833,0.00026701784223190003,False,False
159_76,quiet,22,smooth,30.0,single,False,False,0.7029702970297029,0.7524752475247525,0.4356435643564356,0.5643564356435643,0.0803242548573994,-0.0519686320230279,0.0002504489685097,0.0002897389739776,-0.13229288688042729,0.04950495049504955,0.12871287128712872,3.929000546789999e-05,False,False
159_76,quiet,22,smooth,1000.0,multi,False,False,0.2178217821782178,0.0891089108910891,0.4653465346534653,0.3465346534653465,0.0826218628603738,0.4311549808449469,0.024058508040174,0.0392137279745278,0.3485331179845731,-0.1287128712871287,-0.1188118811881188,0.015155219934353804,False,False
159_76,quiet,22,smooth,1000.0,single,False,False,0.6138613861386139,0.495049504950495,0.4059405940594059,0.495049504950495,0.1454604285022721,0.025371278516692,0.0084374977489903,0.010044679410599,-0.1200891499855801,-0.11881188118811886,0.08910891089108908,0.0016071816616086993,False,False
159_76,stress,0,khz_comb,30.0,multi,True,False,0.0099009900990099,0.0693069306930693,0.0099009900990099,0.1584158415841584,1.568289682431807,0.807071558647452,0.0012576678204848,0.0015641381887187,-0.7612181237843552,0.0594059405940594,0.14851485148514848,0.00030647036823390006,True,False
159_76,stress,0,khz_comb,30.0,single,False,False,0.3168316831683168,0.3267326732673267,0.8217821782178217,0.7722772277227723,-1.610169065675968,-1.6155321308783104,0.0002041391530346,0.0002318314401147,-0.005363065202342421,0.00990099009900991,-0.04950495049504944,2.7692287080099986e-05,False,False
159_76,stress,0,khz_comb,1000.0,multi,False,False,0.0099009900990099,0.0495049504950495,0.1881188118811881,0.2574257425742574,0.7315782284830329,0.5402778150820949,0.0481685492772451,0.0660655449200537,-0.19130041340093795,0.0396039603960396,0.06930693069306929,0.017896995642808604,False,False
159_76,stress,0,khz_comb,1000.0,single,False,False,0.3465346534653465,0.2871287128712871,0.7821782178217822,0.8316831683168316,-1.7768084445467742,-1.8326163722762656,0.0067951122950715,0.0077343718758728,-0.05580792772949139,-0.0594059405940594,0.04950495049504944,0.0009392595808012999,False,False
159_76,stress,0,lines,30.0,multi,False,False,0.0297029702970297,0.0594059405940594,0.0198019801980198,0.1584158415841584,1.4934370515710562,0.9510852885229304,0.0014017776177569,0.001817905437242,-0.5423517630481258,0.0297029702970297,0.1386138613861386,0.0004161278194851001,False,False
159_76,stress,0,lines,30.0,single,False,False,0.504950495049505,0.4653465346534653,0.8514851485148515,0.8415841584158416,-2.9971665076515923,-3.022761235928047,0.0002328541421604,0.0002703864360395,-0.025594728276454592,-0.03960396039603964,-0.00990099009900991,3.753229387909999e-05,False,False
159_76,stress,0,lines,1000.0,multi,False,False,0.0396039603960396,0.0297029702970297,0.3069306930693069,0.1485148514851485,0.3656959317041214,0.995431294160393,0.0550872367217014,0.0817305180512721,0.6297353624562716,-0.009900990099009896,-0.15841584158415842,0.026643281329570702,False,False
159_76,stress,0,lines,1000.0,single,False,False,0.5643564356435643,0.495049504950495,0.8415841584158416,0.7722772277227723,-2.227967660814427,-1.5666003607372418,0.0077566794347755,0.0090255424215091,0.6613673000771854,-0.06930693069306931,-0.06930693069306926,0.0012688629867335993,False,False
159_76,stress,0,smooth,30.0,multi,False,False,0.0198019801980198,0.099009900990099,0.0495049504950495,0.099009900990099,1.5833989139997466,0.9065233349524612,0.0014019182148289,0.0018182812030847,-0.6768755790472855,0.0792079207920792,0.0495049504950495,0.0004163629882558001,False,False
159_76,stress,0,smooth,30.0,single,False,False,0.5346534653465347,0.504950495049505,0.8613861386138614,0.8712871287128713,-2.8235984791868023,-2.669637403930196,0.0002325653854201,0.000269849763459,0.15396107525660607,-0.02970297029702973,0.00990099009900991,3.728437803890002e-05,False,False
159_76,stress,0,smooth,1000.0,multi,False,False,0.0099009900990099,0.0495049504950495,0.3564356435643564,0.1782178217821782,0.3200384292733657,0.9521957506843188,0.0550881988097212,0.081716591967566,0.6321573214109532,0.0396039603960396,-0.1782178217821782,0.026628393157844807,False,False
159_76,stress,0,smooth,1000.0,single,False,False,0.5841584158415841,0.495049504950495,0.8910891089108911,0.9108910891089108,-4.323229055189386,-2.4733516329455942,0.0077473134619531,0.0090094556269997,1.8498774222437917,-0.08910891089108913,0.01980198019801971,0.0012621421650465996,False,False
159_76,typical,44,khz_comb,30.0,multi,False,False,0.0495049504950495,0.099009900990099,0.0693069306930693,0.0792079207920792,1.964452888827623,1.6441751484004163,0.000667211664689,0.0010969075744911,-0.3202777404272066,0.0495049504950495,0.009900990099009896,0.0004296959098020999,False,False
159_76,typical,44,khz_comb,30.0,single,False,False,0.7920792079207921,0.7524752475247525,0.2475247524752475,0.1782178217821782,0.8074343251714146,0.8680092785235006,0.0002370865588624,0.0003085755191768,0.06057495335208607,-0.03960396039603964,-0.06930693069306929,7.148896031439997e-05,False,False
159_76,typical,44,khz_comb,1000.0,multi,False,False,0.0495049504950495,0.0693069306930693,0.0891089108910891,0.198019801980198,1.4708012990617652,1.1083512477226758,0.0225519449699987,0.0450023473607429,-0.36245005133908936,0.0198019801980198,0.1089108910891089,0.0224504023907442,False,False
159_76,typical,44,khz_comb,1000.0,single,False,False,0.8217821782178217,0.9207920792079208,0.2475247524752475,0.1188118811881188,0.438130730713515,0.7777509245080586,0.007886999328403,0.0102862952342468,0.3396201937945436,0.0990099009900991,-0.1287128712871287,0.0023992959058438,False,False
159_76,typical,44,lines,30.0,multi,False,False,0.0297029702970297,0.0792079207920792,0.0396039603960396,0.0891089108910891,1.9708084128949497,1.633902426686303,0.0007685883343708,0.0013122770003458,-0.33690598620864676,0.04950495049504949,0.04950495049504951,0.0005436886659749999,False,False
159_76,typical,44,lines,30.0,single,False,False,0.7623762376237624,0.5643564356435643,0.297029702970297,0.1485148514851485,0.5568214225597791,0.756645481565311,0.0002680964492153,0.0003623346019831,0.1998240590055319,-0.19801980198019808,-0.1485148514851485,9.42381527678e-05,False,False
159_76,typical,44,lines,1000.0,multi,False,False,0.0594059405940594,0.099009900990099,0.0198019801980198,0.1782178217821782,2.3758884255863304,1.0512431764678456,0.0264049865380243,0.0591449995245915,-1.3246452491184848,0.0396039603960396,0.15841584158415842,0.0327400129865672,False,False
159_76,typical,44,lines,1000.0,single,False,False,0.7920792079207921,0.8910891089108911,0.297029702970297,0.198019801980198,0.439632624211138,0.6837687879213132,0.0089222216316276,0.0121112049126522,0.2441361637101752,0.09900990099009899,-0.09900990099009901,0.0031889832810246006,False,False
159_76,typical,44,smooth,30.0,multi,True,False,0.0297029702970297,0.0693069306930693,0.0099009900990099,0.0396039603960396,1.860839130695364,1.976788631858697,0.0007691331036754,0.0013125544582945,0.11594950116333291,0.0396039603960396,0.029702970297029698,0.0005434213546191,True,False
159_76,typical,44,smooth,30.0,single,False,False,0.7128712871287128,0.7029702970297029,0.2376237623762376,0.1386138613861386,0.524627773192713,0.8067046565544908,0.0002679821661035,0.0003621539827861,0.2820768833617777,-0.00990099009900991,-0.09900990099009901,9.417181668260001e-05,False,False
159_76,typical,44,smooth,1000.0,multi,False,False,0.0495049504950495,0.0495049504950495,0.0792079207920792,0.1683168316831683,1.732343553536507,0.898843621543162,0.0264220317639282,0.0591636071490964,-0.833499931993345,0.0,0.0891089108910891,0.0327415753851682,False,False
159_76,typical,44,smooth,1000.0,single,False,False,0.8415841584158416,0.9306930693069309,0.3069306930693069,0.2673267326732673,0.5446935574547248,0.6679706629858961,0.0089180211011333,0.0121058585732475,0.12327710553117133,0.0891089108910893,-0.03960396039603964,0.003187837472114201,False,False
23_80,quiet,48,khz_comb,30.0,multi,False,False,0.0198019801980198,0.099009900990099,0.2772277227722772,0.3366336633663366,0.5468074534743458,0.4226382124618825,0.0006865028765407,0.0007449148334094,-0.1241692410124633,0.0792079207920792,0.0594059405940594,5.841195686870002e-05,False,False
23_80,quiet,48,khz_comb,30.0,single,False,False,0.7029702970297029,0.4257425742574257,0.8118811881188119,0.8118811881188119,-0.7629554076526288,-0.8886494731073128,0.000350384470093,0.0003651142318646,-0.12569406545468398,-0.27722772277227725,0.0,1.472976177160001e-05,False,False
23_80,quiet,48,khz_comb,1000.0,multi,False,False,0.0495049504950495,0.0297029702970297,0.1485148514851485,0.3465346534653465,1.4731363380377287,0.5250675513574838,0.0260258063298529,0.027875308724735,-0.9480687866802449,-0.0198019801980198,0.198019801980198,0.0018495023948820986,False,False
23_80,quiet,48,khz_comb,1000.0,single,False,False,0.5148514851485149,0.1386138613861386,0.9108910891089108,0.900990099009901,-0.9385492135431368,-0.7288582689891686,0.0118103853008127,0.0124063576635868,0.2096909445539682,-0.37623762376237624,-0.009900990099009799,0.0005959723627740991,False,False
23_80,quiet,48,lines,30.0,multi,False,False,0.0792079207920792,0.1089108910891089,0.4653465346534653,0.4653465346534653,0.0907094851841497,0.1319923234725654,0.0007250848879998,0.0008142312309924,0.041282838288415696,0.0297029702970297,0.0,8.914634299260005e-05,False,False
23_80,quiet,48,lines,30.0,single,False,False,0.7920792079207921,0.3267326732673267,0.6633663366336634,0.6831683168316832,-0.3179693144866102,-0.4629243825409685,0.0003677548495476,0.0003929244480924,-0.14495506805435832,-0.4653465346534654,0.01980198019801982,2.5169598544800002e-05,False,False
23_80,quiet,48,lines,1000.0,multi,False,False,0.0198019801980198,0.0297029702970297,0.3168316831683168,0.5247524752475248,0.4051632086145837,-0.0113156797522403,0.0275634049999647,0.0307126968902105,-0.416478888366824,0.009900990099009903,0.207920792079208,0.003149291890245799,False,False
23_80,quiet,48,lines,1000.0,single,False,False,0.4455445544554455,0.2079207920792079,0.5742574257425742,0.693069306930693,-0.2029633693483715,-0.6004090874302409,0.0124418972905181,0.0134481728421871,-0.3974457180818694,-0.23762376237623759,0.1188118811881188,0.0010062755516690013,False,False
23_80,quiet,48,smooth,30.0,multi,False,False,0.0297029702970297,0.1287128712871287,0.504950495049505,0.6336633663366337,-0.007110445178044,-0.2532309228734719,0.0007255346288858,0.0008152730005984,-0.24612047769542789,0.09900990099009899,0.12871287128712872,8.973837171259995e-05,False,False
23_80,quiet,48,smooth,30.0,single,False,False,0.693069306930693,0.2673267326732673,0.6831683168316832,0.7128712871287128,-0.5507983937706835,-0.4851823834027143,0.0003677065156314,0.0003928084041325,0.06561601036796921,-0.42574257425742573,0.02970297029702962,2.510188850109998e-05,False,False
23_80,quiet,48,smooth,1000.0,multi,False,False,0.0297029702970297,0.0198019801980198,0.4059405940594059,0.5445544554455446,0.2737647799646861,-0.0295396075485047,0.0275654718046582,0.030703254363457,-0.30330438751319083,-0.009900990099009903,0.13861386138613868,0.003137782558798801,False,False
23_80,quiet,48,smooth,1000.0,single,False,False,0.4257425742574257,0.1287128712871287,0.6336633663366337,0.7623762376237624,-0.2690713877490434,-0.6616215860210402,0.0124427210167119,0.0134469170669011,-0.3925501982719968,-0.29702970297029696,0.12871287128712872,0.0010041960501892006,False,False
23_80,stress,0,khz_comb,30.0,multi,False,False,0.0297029702970297,0.0297029702970297,0.0198019801980198,0.0297029702970297,1.4300354905478927,1.4639448321558126,0.0007802610453699,0.0009181201213903,0.03390934160791992,0.0,0.009900990099009903,0.00013785907602039999,False,False
23_80,stress,0,khz_comb,30.0,single,False,False,0.7227722772277227,0.6534653465346535,0.4257425742574257,0.1584158415841584,0.2517055190796501,0.7200590377340866,0.0003494623190968,0.000379948094702,0.46835351865443653,-0.06930693069306926,-0.2673267326732673,3.0485775605199983e-05,False,False
23_80,stress,0,khz_comb,1000.0,multi,False,False,0.0099009900990099,0.0495049504950495,0.0693069306930693,0.0792079207920792,1.3491441155646642,1.216160546628981,0.0257236972180319,0.0300167211144231,-0.13298356893568308,0.0396039603960396,0.009900990099009896,0.004293023896391201,False,False
23_80,stress,0,khz_comb,1000.0,single,False,False,0.7920792079207921,0.6534653465346535,0.4059405940594059,0.198019801980198,0.1449897256863523,0.5845412526056083,0.0116562458266573,0.0126756225780448,0.43955152691925603,-0.13861386138613863,-0.2079207920792079,0.0010193767513874998,False,False
23_80,stress,0,lines,30.0,multi,True,False,0.0198019801980198,0.0198019801980198,0.0099009900990099,0.0396039603960396,1.9196870072657184,1.4055078425398977,0.0008724660528909,0.0010611049872133,-0.5141791647258207,0.0,0.029702970297029698,0.00018863893432240003,True,False
23_80,stress,0,lines,30.0,single,False,False,0.6633663366336634,0.7326732673267327,0.2772277227722772,0.2574257425742574,0.2184097262067881,0.666782653311139,0.000389750573895,0.0004344434108329,0.44837292710435084,0.06930693069306926,-0.01980198019801982,4.469283693789999e-05,False,False
23_80,stress,0,lines,1000.0,multi,False,False,0.0198019801980198,0.0099009900990099,0.0396039603960396,0.099009900990099,1.4293644685041025,1.2314210226204878,0.0287140291004184,0.0346456265366239,-0.19794344588361468,-0.0099009900990099,0.0594059405940594,0.005931597436205496,False,False
23_80,stress,0,lines,1000.0,single,False,False,0.7524752475247525,0.6336633663366337,0.2079207920792079,0.198019801980198,0.5413457545947206,0.7692837652648468,0.0130037265824871,0.0144915427144763,0.2279380106701262,-0.1188118811881188,-0.00990099009900991,0.0014878161319892003,False,False
23_80,stress,0,smooth,30.0,multi,False,False,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.0396039603960396,1.5971136643506694,1.7483778739181688,0.0008735177075651,0.0010618709961475,0.15126420956749942,0.0,0.0198019801980198,0.00018835328858239988,False,False
23_80,stress,0,smooth,30.0,single,False,False,0.6039603960396039,0.7326732673267327,0.198019801980198,0.2376237623762376,0.7841434267032014,0.6916311583923641,0.0003899161440604,0.0004345947759571,-0.09251226831083725,0.12871287128712872,0.03960396039603961,4.467863189670004e-05,False,False
23_80,stress,0,smooth,1000.0,multi,True,False,0.0198019801980198,0.0495049504950495,0.0099009900990099,0.0693069306930693,1.7721868429553171,1.392377739190671,0.0287539218085883,0.0346865550374558,-0.37980910376464605,0.0297029702970297,0.0594059405940594,0.0059326332288675045,True,False
23_80,stress,0,smooth,1000.0,single,False,False,0.6831683168316832,0.594059405940594,0.2574257425742574,0.2574257425742574,0.5318002399679531,0.3562290465765297,0.0130080088161789,0.0144972814785022,-0.1755711933914234,-0.08910891089108919,0.0,0.0014892726623233002,False,False
23_80,typical,44,khz_comb,30.0,multi,False,False,0.0594059405940594,0.1188118811881188,0.2574257425742574,0.3564356435643564,0.76250421993595,0.3083314489518139,0.0029163018265491,0.0029496958704724,-0.45417277098413605,0.0594059405940594,0.09900990099009904,3.339404392329985e-05,False,False
23_80,typical,44,khz_comb,30.0,single,False,False,0.6534653465346535,0.7623762376237624,0.9306930693069309,0.9306930693069309,-1.5090525138766948,-1.4554827373690076,0.0013274293675555,0.0013503559137409,0.05356977650768724,0.1089108910891089,0.0,2.2926546185400012e-05,False,False
23_80,typical,44,khz_comb,1000.0,multi,False,False,0.0099009900990099,0.0099009900990099,0.0594059405940594,0.1683168316831683,1.8468131622256805,0.9259767945128816,0.1954572653109474,0.1830212798090494,-0.9208363677127989,0.0,0.1089108910891089,-0.012435985501898006,False,False
23_80,typical,44,khz_comb,1000.0,single,False,False,0.0495049504950495,0.3069306930693069,0.9504950495049505,0.9702970297029704,-1.4349692483612002,-2.0580448250651706,0.0629714419502896,0.0608024995274068,-0.6230755767039704,0.25742574257425743,0.01980198019801993,-0.0021689424228827983,False,False
23_80,typical,44,lines,30.0,multi,False,False,0.099009900990099,0.0792079207920792,0.4653465346534653,0.4455445544554455,0.1334574063771095,0.1121411857405008,0.0030833012300559,0.0032798578749217,-0.021316220636608707,-0.019801980198019806,-0.01980198019801982,0.00019655664486579972,False,False
23_80,typical,44,lines,30.0,single,False,False,0.6138613861386139,0.8217821782178217,0.99009900990099,0.8712871287128713,-1.7805168419130823,-1.14518622798058,0.001391914491792,0.0015021060685071,0.6353306139325023,0.20792079207920788,-0.1188118811881187,0.00011019157671509987,False,False
23_80,typical,44,lines,1000.0,multi,False,False,0.0099009900990099,0.0198019801980198,0.2574257425742574,0.1881188118811881,0.5414231450514131,0.6891307607288771,0.2063280511056938,0.2050610820417284,0.14770761567746404,0.0099009900990099,-0.06930693069306929,-0.0012669690639653952,False,False
