"baseline_id","baseline_length_m","baseline_class","lst_stratum","lst_bin_id","lst_start","lst_end","beam_model","morphology","flux_jy","multiplicity","injection_mode","n_sat_visible","n_sat_ranked_visible","n_injected","selected_norad_ids","selected_peak_alts_deg","flag_fraction","pre_risk_score","metadata_beam_weighted_sat_exposure","metadata_null_mad_win_proxy","sat_peak_abs_jy_sum","sat_peak_abs_jy_max","sat_mean_abs_jy_sum","zero_coupling","seed","n_null","Z_PS_max","Z_PS_abs_integrated","PTE_global_max","PTE_global_absint","obs_max_bias","obs_abs_integrated","null_max_bias_p50","null_max_bias_p95","null_max_bias_p99","null_abs_integrated_p50","null_abs_integrated_p95","null_abs_integrated_p99","null_mad_win","Z_PS_bin_max","Z_PS_bin_p95","window_abs_bias_sum","window_signed_bias_sum","window_bg_abs_sum","relative_abs_bias","n_window_bins","kperp","kpar_min_window","kpar_max_window","tau_ns_min_window","tau_ns_max_window","null_global_stats_path","z_eff","X_mpc","Y_mpc_per_hz","nu_eff_hz","PS_gt_2","PS_gt_3","flag_exploratory","candidate_statistical","candidate_floor_1em08","candidate_floor_1em07","candidate_floor_1em06","candidate_floor_1em05","candidate_floor_1em04","metadata_n_sat_visible_center","metadata_n_sat_visible_any_bin","metadata_n_sat_visible_peak_bin","metadata_n_sat_peak_visible","metadata_beam_weighted_sat_exposure_center","metadata_beam_weighted_sat_exposure_bin_mean","metadata_max_sat_beam_response_center","metadata_max_sat_beam_response_bin","metadata_pre_risk_score_bin"
"11_10","153.90399534464717","mid","quiet","16","2461041.611111111","2461041.6179340645","full_polybeam","lines","30.0","single","coherent_ab","2","2","1","46128","79.673","0.1708459341397849","1.402136280872614e-07","0.0212303841364464","151414.55524732452","0.20316866670570774","0.20316866670570774","0.000334746472740402","False","20263341","100","-1.3037505708718773","0.9518047357498486","0.9306930693069307","0.07920792079207921","1.1373963421824556","326.71902951159876","1.3457021151880042","1.6815827663506866","1.709979032860324","314.3507540487675","326.8737529731962","327.25068428606426","0.10776625696425413","1.173334646022526","1.0298083296294598","326.71902951159876","-96.89219192174184","3640729.683564343","8.973998563709203e-05","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst016_quiet_full_polybeam_lines_S30_single.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","2","2","2","0.0","0.0212303841364464","0.0","0.0519940798441188","1.402136280872614e-07"
"11_10","153.90399534464717","mid","quiet","16","2461041.611111111","2461041.6179340645","full_polybeam","lines","30.0","multi","coherent_ab","2","2","2","46128;44537","79.673;70.729","0.1708459341397849","1.402136280872614e-07","0.0212303841364464","151414.55524732452","0.24315757287958153","0.20316866670570774","0.00047364146985145875","False","20263358","100","-1.017039701797462","1.2083054459291174","0.8118811881188119","0.0594059405940594","1.256288811313425","341.46081981974874","1.422943472892257","1.7352421047646998","1.766413501143525","325.5142613288976","341.23860176597293","343.08945265147156","0.11052373772622559","2.1917912191793802","1.2119540878801502","341.46081981974874","-111.12610714035225","3640729.683564343","9.378911633050772e-05","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst016_quiet_full_polybeam_lines_S30_multi.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","2","2","2","0.0","0.0212303841364464","0.0","0.0519940798441188","1.402136280872614e-07"
"11_10","153.90399534464717","mid","quiet","16","2461041.611111111","2461041.6179340645","full_polybeam","lines","1000.0","single","coherent_ab","2","2","1","46128","79.673","0.1708459341397849","1.402136280872614e-07","0.0212303841364464","151414.55524732452","6.77228889019026","6.77228889019026","0.011158215758013401","False","20263375","100","-1.238847144216454","1.060670130689016","0.8613861386138614","0.07920792079207921","37.47935287127257","10982.023150081239","44.40261616879582","53.67645051479153","56.31909965124055","10539.71266336949","10987.243922597725","11001.895830611358","3.769373115483404","0.9406560134399926","0.8443567977756","10982.023150081239","-3617.4799376524807","3640729.683564343","0.0030164346448620792","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst016_quiet_full_polybeam_lines_S1000_single.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","2","2","2","0.0","0.0212303841364464","0.0","0.0519940798441188","1.402136280872614e-07"
"11_10","153.90399534464717","mid","quiet","16","2461041.611111111","2461041.6179340645","full_polybeam","lines","1000.0","multi","coherent_ab","2","2","2","46128;44537","79.673;70.729","0.1708459341397849","1.402136280872614e-07","0.0212303841364464","151414.55524732452","8.105252429319385","6.77228889019026","0.015788048995048626","False","20263392","100","-0.6922114499540196","1.0847012285148028","0.801980198019802","0.039603960396039604","41.8308524809072","11483.963583611097","45.923105628669504","56.501858486049436","57.38213932749026","11015.199216601493","11457.307492027392","11531.900784506559","3.9874910098468206","1.9380422206099317","1.0445748559880335","11483.963583611097","-4093.841528412287","3640729.683564343","0.0031543027309756436","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst016_quiet_full_polybeam_lines_S1000_multi.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","2","2","2","0.0","0.0212303841364464","0.0","0.0519940798441188","1.402136280872614e-07"
"11_10","153.90399534464717","mid","quiet","16","2461041.611111111","2461041.6179340645","full_polybeam","khz_comb","30.0","single","coherent_ab","2","2","1","46128","79.673","0.1708459341397849","1.402136280872614e-07","0.0212303841364464","151414.55524732452","0.1672034038565992","0.1672034038565992","0.0002871602431160159","False","20263409","100","-0.9196541069127956","0.8679379166042335","0.8910891089108911","0.0891089108910891","0.958337507883698","270.35872471253606","1.0940468060717876","1.3468076401258942","1.375321172135191","260.927005947069","270.76401329430433","270.8822404125024","0.09953162489557599","1.1360555730441102","0.9782305990002451","270.35872471253606","-79.5143909287163","3640729.683564343","7.425948867696483e-05","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst016_quiet_full_polybeam_khz_comb_S30_single.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","2","2","2","0.0","0.0212303841364464","0.0","0.0519940798441188","1.402136280872614e-07"
"11_10","153.90399534464717","mid","quiet","16","2461041.611111111","2461041.6179340645","full_polybeam","khz_comb","30.0","multi","coherent_ab","2","2","2","46128;44537","79.673;70.729","0.1708459341397849","1.402136280872614e-07","0.0212303841364464","151414.55524732452","0.2001134058622679","0.1672034038565992","0.0004115517662918963","False","20263426","100","-0.3849285677597062","1.2660377521756963","0.6633663366336634","0.06930693069306931","1.096925490663125","284.5425797795358","1.1547777258355438","1.461284482047222","1.4902994989557192","271.11179390450104","284.5977192001136","286.37598532024214","0.10137153047892866","2.6330641681416047","1.0061092265866878","284.5425797795358","-90.80490524663986","3640729.683564343","7.815537117849498e-05","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst016_quiet_full_polybeam_khz_comb_S30_multi.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","2","2","2","0.0","0.0212303841364464","0.0","0.0519940798441188","1.402136280872614e-07"
"11_10","153.90399534464717","mid","quiet","16","2461041.611111111","2461041.6179340645","full_polybeam","khz_comb","1000.0","single","coherent_ab","2","2","1","46128","79.673","0.1708459341397849","1.402136280872614e-07","0.0212303841364464","151414.55524732452","5.573446795219976","5.573446795219976","0.009572008103867194","False","20263443","100","-0.7176238853344763","0.8523553343106277","0.8316831683168316","0.039603960396039604","31.907815961669257","9072.37694123936","35.92945406993863","45.54032155823652","46.76069197085089","8768.593826487735","9063.707219440988","9087.033832948217","3.7799156318805274","0.8502390936175552","0.8142954839606721","9072.37694123936","-2912.654060780613","3640729.683564343","0.002491911712697475","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst016_quiet_full_polybeam_khz_comb_S1000_single.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","2","2","2","0.0","0.0212303841364464","0.0","0.0519940798441188","1.402136280872614e-07"
"11_10","153.90399534464717","mid","quiet","16","2461041.611111111","2461041.6179340645","full_polybeam","khz_comb","1000.0","multi","coherent_ab","2","2","2","46128;44537","79.673;70.729","0.1708459341397849","1.402136280872614e-07","0.0212303841364464","151414.55524732452","6.670446862075599","5.573446795219976","0.013718392209729875","False","20263460","100","-0.31145783689711226","1.7879657038818448","0.6138613861386139","0.019801980198019802","36.52830623831687","9550.396838802655","38.06944944182138","47.11955728181742","48.438170735731475","8988.264094994152","9496.24088876317","9544.28770577166","3.3374881818669166","2.0450640484858975","1.048440770446937","9550.396838802655","-3291.120196010238","3640729.683564343","0.0026232095400866556","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst016_quiet_full_polybeam_khz_comb_S1000_multi.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","2","2","2","0.0","0.0212303841364464","0.0","0.0519940798441188","1.402136280872614e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","frozen_polybeam","smooth","30.0","single","coherent_ab","3","3","1","46146","86.588","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","0.7409306998347811","0.7409306998347811","0.001459339902611529","False","20263505","100","-1.3404087704804322","-0.10539210625332028","0.8811881188118812","0.5445544554455446","1.9019330928558702","590.2477593881761","2.6700409118050175","3.508190035064126","3.517575400789233","592.7790728458272","609.7542947209665","609.8797777942174","0.3865101732938001","1.2147902388928846","1.1108365598008483","590.2477593881761","-128.85782801793727","1272287.795236844","0.0004639262921470514","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_frozen_polybeam_smooth_S30_single.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","frozen_polybeam","smooth","30.0","multi","coherent_ab","3","3","3","46146;46484;48165","86.588;71.230;70.052","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","0.8613539245492793","0.7409306998347811","0.002198397458642965","False","20263522","100","-1.2052207328584212","0.19068839490350462","0.9801980198019802","0.40594059405940597","1.8584798896147277","632.8465172974393","2.6235233828956552","3.679379888956214","4.111842831396107","626.7971242237545","673.9789276180749","681.5070547622443","0.4281495934706072","2.162343706690892","1.176891708864714","632.8465172974393","-117.90188173642049","1272287.795236844","0.0004974083062548211","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_frozen_polybeam_smooth_S30_multi.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","frozen_polybeam","smooth","1000.0","single","coherent_ab","3","3","1","46146","86.588","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","24.697689994492702","24.697689994492702","0.048644663420384295","False","20263539","100","-0.7221658693957514","-2.1498495814885175","0.7524752475247525","0.8712871287128713","65.12924972378073","20633.831292576193","89.57759589365605","122.72540825308133","123.63214216089361","21856.450372231924","22353.40482670698","22396.68820285195","22.83434356966154","1.30039502096817","1.1199115570436593","20633.831292576193","-10938.757139782982","1272287.795236844","0.01621789611581952","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_frozen_polybeam_smooth_S1000_single.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","frozen_polybeam","smooth","1000.0","multi","coherent_ab","3","3","3","46146;46484;48165","86.588;71.230;70.052","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","28.711797484975975","24.697689994492702","0.07327991528809885","False","20263556","100","-1.0833731940412952","-0.154179035653413","0.9900990099009901","0.5742574257425742","55.641140321678904","21985.608107166932","80.92641448527866","125.58983923930478","133.63322894992942","22195.931409181685","24250.605228293385","24536.255652102205","15.742205795734549","2.1858811405022927","1.235845424777149","21985.608107166932","-10472.224467004151","1272287.795236844","0.017280373347505214","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_frozen_polybeam_smooth_S1000_multi.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","frozen_polybeam","lines","30.0","single","coherent_ab","3","3","1","46146","86.588","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","0.7408923375983308","0.7408923375983308","0.0014605816799136218","False","20263573","100","-1.7955664918568874","-0.5422564587012483","0.9603960396039604","0.6435643564356436","1.9135816074667673","590.0145879630228","2.6567990950934472","3.504999031210082","3.537495591916959","598.5550558845429","609.587642191022","609.9325042516415","0.2791839399760647","1.2566872506404894","1.1682720006828509","590.0145879630228","-128.6889684499708","1272287.795236844","0.00046374302274367724","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_frozen_polybeam_lines_S30_single.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","frozen_polybeam","lines","30.0","multi","coherent_ab","3","3","3","46146;46484;48165","86.588;71.230;70.052","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","0.8613153379952458","0.7408923375983308","0.002200500789599508","False","20263590","100","-1.5242872553339009","0.348424977450007","0.9702970297029703","0.3465346534653465","1.8581754004314917","632.3649307783114","2.7053682483800685","3.547908088567965","3.971185476174951","620.4895338923832","672.3475184274292","679.0434820597598","0.37487930535166925","2.5564589551981673","1.2405995183350689","632.3649307783114","-117.81412605353857","1272287.795236844","0.0004970297861425235","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_frozen_polybeam_lines_S30_multi.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","frozen_polybeam","lines","1000.0","single","coherent_ab","3","3","1","46146","86.588","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","24.696411253277695","24.696411253277695","0.04868605599712073","False","20263607","100","-0.6158819406037035","-1.1663771607590363","0.6633663366336634","0.693069306930693","65.68394004629158","20636.34544709759","84.89791297392071","125.16052875896192","125.55393047190378","21695.850604860596","22357.491134338772","22366.43743723682","21.042421181916666","1.0441374024524683","0.9398656710427696","20636.34544709759","-10926.30956527308","1272287.795236844","0.016219872205294562","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_frozen_polybeam_lines_S1000_single.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","frozen_polybeam","lines","1000.0","multi","coherent_ab","3","3","3","46146;46484;48165","86.588;71.230;70.052","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","28.710511266508195","24.696411253277695","0.07335002631998361","False","20263624","100","-1.5895857588219326","-0.4329570298633517","0.9900990099009901","0.693069306930693","56.312197799634305","21973.635555153916","93.73703175215087","131.01291636200116","134.78167686938198","22560.482812982133","24557.933282179463","24985.256844162825","15.880052105289451","2.0461770910008172","1.284976585971322","21973.635555153916","-10462.478418468889","1272287.795236844","0.017270963092956018","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_frozen_polybeam_lines_S1000_multi.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","frozen_polybeam","khz_comb","30.0","single","coherent_ab","3","3","1","46146","86.588","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","0.6097383161801955","0.6097383161801955","0.0012904929470304485","False","20263641","100","-2.1390071243782476","-0.5968838534412167","1.0","0.6336633663366337","1.6670857802305363","537.5182189363998","2.4477824619416424","3.0325596641842596","3.0695898695685493","546.2676842471462","556.89697589736","557.561369072608","0.24617622436448983","0.9656146863540254","0.9052346313506862","537.5182189363998","-119.56962925670533","1272287.795236844","0.00042248162793728403","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_frozen_polybeam_khz_comb_S30_single.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","frozen_polybeam","khz_comb","30.0","multi","coherent_ab","3","3","3","46146;46484;48165","86.588;71.230;70.052","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","0.7216854339135622","0.6097383161801955","0.001954590868943551","False","20263658","100","-1.1740882636405836","0.4112234409527104","0.9207920792079208","0.33663366336633666","1.8728152533308275","585.899070559718","2.528308327975992","3.2136721840957305","3.4382944318714","573.0711371090391","628.8974088074126","637.0705952888113","0.3765679595315419","2.3769926325269513","1.2847913205038584","585.899070559718","-110.17257795441145","1272287.795236844","0.0004605082849597322","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_frozen_polybeam_khz_comb_S30_multi.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","frozen_polybeam","khz_comb","1000.0","single","coherent_ab","3","3","1","46146","86.588","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","20.324610539339847","20.324610539339847","0.04301643156768161","False","20263675","100","-0.7492477425163215","-1.3257110932896308","0.8217821782178217","0.7722772277227723","57.82854834725572","18287.181080007806","77.54739216105418","104.42619108872567","106.64555973850558","19207.295792256955","19944.14585031569","20066.234822082508","17.75137539327261","0.8589570047347972","0.7991213209353545","18287.181080007806","-8669.963537545756","1272287.795236844","0.014373462630444816","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_frozen_polybeam_khz_comb_S1000_single.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","frozen_polybeam","khz_comb","1000.0","multi","coherent_ab","3","3","3","46146;46484;48165","86.588;71.230;70.052","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","24.05618113045207","20.324610539339847","0.06515302896478503","False","20263692","100","-1.4948506343531434","-0.3624176902492119","1.0","0.7029702970297029","52.51789792595014","19926.34122620361","87.05481952448599","116.12905531083118","121.76646838462692","20303.48573555332","21878.8310313702","22006.233091739014","15.58338602107915","2.012694367381689","1.3234525989266028","19926.34122620361","-8256.557479312534","1272287.795236844","0.015661819048177067","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_frozen_polybeam_khz_comb_S1000_multi.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","full_polybeam","smooth","30.0","single","coherent_ab","3","3","1","46146","86.588","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","1.0376031934816417","1.0376031934816417","0.0019423444704689834","False","20263709","100","-1.294135427597711","-1.5900307646424967","0.9306930693069307","0.9504950495049505","2.7669709756742122","821.4320072899533","3.5682328593188686","4.456830393579457","4.461419069808089","843.5586540499276","853.401318532209","854.1048077387339","0.4176098767671874","1.5220252017807845","1.3656386023004525","821.4320072899533","-107.34504877007268","1272287.795236844","0.0006456338026390001","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_full_polybeam_smooth_S30_single.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","full_polybeam","smooth","30.0","multi","coherent_ab","3","3","3","46146;46484;48165","86.588;71.230;70.052","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","1.1482408542286822","1.0376031934816417","0.002654984495655255","False","20263726","100","-1.1486264123522734","-0.4721273123797425","0.9702970297029703","0.6534653465346535","2.702986364404296","845.4046359002723","3.608719409420246","4.649123786963355","4.957066545094422","861.7045778493703","910.6222853476925","922.5827978147144","0.5318601094717792","2.334225467734203","1.0325599444593425","845.4046359002723","-108.23922150771028","1272287.795236844","0.0006644759456667546","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_full_polybeam_smooth_S30_multi.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
"11_10","153.90399534464717","mid","typical","44","2461041.8055555555","2461041.8123785085","full_polybeam","smooth","1000.0","single","coherent_ab","3","3","1","46146","86.588","0.1693968413978494","9.162972995922386e-07","0.2419547912000571","264057.0820275574","34.58677311605473","34.58677311605473","0.06474481568229942","False","20263743","100","-0.9964718981062762","-0.8342020767614226","0.9405940594059405","0.8118811881188119","87.27727984457306","30722.80993624647","110.89359391873472","143.38317582916088","144.9917977314611","32017.123438639108","33601.43468133121","33646.555207238125","15.98538367834658","1.36508916300536","1.2585524553211962","30722.80993624647","-17328.731048196994","1272287.795236844","0.024147688951560865","1305","0.04802287038716557","-1.445965571882522","1.4440828042107998","-4095.9999999999995","4090.666666666666","C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\outputs\coverage_null_global_stats\11_10_lst044_typical_full_polybeam_smooth_S1000_single.npz","9.10175923472585","9444.443085672718","1.7798436919007438e-05","140609741.2109375","False","False","False","False","False","False","False","False","False","0","3","3","3","0.0","0.2419547912000571","0.0","0.7241364102878726","9.162972995922386e-07"
