morphology,injection_mode,bg_id,baseline_group,baseline_length_m,S_ref_jy,qa_delta_null_db,qa_null_positive,qa_S_win_db,qa_null_p95_db,Z_PS_max,Z_PS_abs_integrated,PTE_global_max,PTE_global_absint,obs_max_bias,obs_abs_integrated,null_max_bias_p50,null_max_bias_p95,null_max_bias_p99,null_abs_integrated_p50,null_abs_integrated_p95,null_abs_integrated_p99,null_global_stats_path,Z_PS_bin_max,Z_PS_bin_p95,PS_gt_1,PS_gt_2,PS_gt_3,window_abs_bias_sum,window_signed_bias_sum,window_bg_abs_sum,relative_abs_bias,eta_tau,margin_to_window_ns,kperp,z_eff,X_mpc,Y_mpc_per_hz,nu_eff_hz
bursty,coherent_ab,bg_01_clean,short_14p6m,14.6,10.0,-32.030556507774335,False,-77.98211204368705,-45.95155553591272,-0.4786609627927088,0.41727631511058716,0.8118811881188119,0.32673267326732675,0.08140342738079198,2.0832583708879344,0.09179960476831184,0.1778548656514431,0.18429174083481484,2.0694565797133713,2.126354838225751,2.1293495558260362,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__short_14p6m__S10.npz,1.118412190116095,1.0144431257690036,False,False,False,2.0832583708879344,-0.3192986456583373,408937.36914054013,5.094321351130857e-06,0.6928007428100562,114.96071377143578,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,short_14p6m,14.6,10.0,-32.030556507774335,False,-77.98211204368705,-45.95155553591272,-0.7700896944701945,0.7912346237638972,0.8415841584158416,0.32673267326732675,0.0826056594360125,2.089645186875064,0.10423897788905379,0.1764948441433262,0.17816921030069352,2.0604074513814306,2.1202652721488744,2.123629276239143,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__short_14p6m__S10.npz,1.0882288938188145,1.060840616970805,False,False,False,2.089645186875064,-0.31033898411860505,408937.36914054013,5.109939429763662e-06,0.6928007428100562,114.96071377143578,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,short_14p6m,14.6,30.0,-32.023111493497105,False,-73.20976072515421,-41.18664923165711,-0.7971826338992497,0.5617644590060235,0.9108910891089109,0.25742574257425743,0.24421028214328544,6.249775112666532,0.29132996336079486,0.5292016636705739,0.5516767606969006,6.1885849884124635,6.354720853496338,6.393119910438971,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__short_14p6m__S30.npz,1.1742527423986828,1.0548086134426058,False,False,False,6.249775112666532,-0.9578959369988862,408937.36914054013,1.528296405339924e-05,0.6928007428100562,114.96071377143578,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,short_14p6m,14.6,30.0,-32.023111493497105,False,-73.20976072515421,-41.18664923165711,-0.6694480780426665,0.5639889547597293,0.801980198019802,0.38613861386138615,0.2478169783080375,6.268935560630609,0.29056814608679815,0.53070767166937,0.5349211581005329,6.208155674480475,6.366434739047108,6.3711574698486855,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__short_14p6m__S30.npz,0.9218325758605581,0.89044044504082,False,False,False,6.268935560630609,-0.9310169523505749,408937.36914054013,1.5329818289304235e-05,0.6928007428100562,114.96071377143578,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,short_14p6m,14.6,100.0,-32.00290424846826,False,-67.97698972569044,-35.97408547722218,-0.8857364507812564,0.2401922160792519,0.9207920792079208,0.38613861386138615,0.8140342738097388,20.83258370888838,1.0199817209804678,1.736504891704135,1.7763041829770374,20.74172997075305,21.24161351768791,21.32888797986676,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__short_14p6m__S100.npz,1.3445502937442348,1.1736928464382188,False,False,False,20.83258370888838,-3.1929864566609876,408937.36914054013,5.094321351133066e-05,0.6928007428100562,114.96071377143578,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,short_14p6m,14.6,100.0,-32.00290424846826,False,-67.97698972569044,-35.97408547722218,-0.5535157280698031,0.7929019799405027,0.8514851485148515,0.31683168316831684,0.8260565943573965,20.896451868782723,0.9178644793919375,1.7748418639767807,1.7827395831925787,20.66734275130137,21.223965006902088,21.238275996109966,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__short_14p6m__S100.npz,0.9018430309979066,0.8176546584613977,False,False,False,20.896451868782723,-3.1033898411927545,408937.36914054013,5.109939429771508e-05,0.6928007428100562,114.96071377143578,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,short_14p6m,14.6,300.0,-32.02063252805359,False,-63.194415653801286,-31.173783125747697,-0.7328101758880269,0.5144115169247122,0.900990099009901,0.3564356435643564,2.4421028214255784,62.49775112664584,3.149397771896247,5.273757057426155,5.428465998986285,61.928356716658385,63.69363186558903,63.906622609780065,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__short_14p6m__S300.npz,1.3267612669005082,1.2294440430217601,False,False,False,62.49775112664584,-9.578959370003208,408937.36914054013,0.00015282964053394478,0.6928007428100562,114.96071377143578,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,short_14p6m,14.6,300.0,-32.02063252805359,False,-63.194415653801286,-31.173783125747697,-0.5603475624585291,0.5724253881435336,0.7920792079207921,0.3465346534653465,2.478169783073099,62.68935560635053,2.8350452570600737,5.290631641905838,5.338740980157654,62.09973667969139,63.675836495726216,63.72068331055482,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__short_14p6m__S300.npz,1.1714740316415122,1.1152258196388973,False,False,False,62.68935560635053,-9.310169523602024,408937.36914054013,0.00015329818289315102,0.6928007428100562,114.96071377143578,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,short_14p6m,14.6,1000.0,-32.13969065656722,False,-57.92609528973719,-25.786404633169973,-0.42885006299351114,0.8316166788020317,0.801980198019802,0.25742574257425743,8.140342738080108,208.32583708883723,9.048965171773943,17.467253098663605,18.2912233996121,206.13997964873425,212.4882030193119,213.22471713053582,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__short_14p6m__S1000.npz,1.039497180698758,0.9144768337557414,False,False,False,208.32583708883723,-31.92986456669678,408937.36914054013,0.0005094321351131928,0.6928007428100562,114.96071377143578,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,short_14p6m,14.6,1000.0,-32.13969065656722,False,-57.92609528973719,-25.786404633169973,-0.8119030142698661,0.39329046718228,0.8316831683168316,0.36633663366336633,8.260565943572146,208.9645186878362,9.85790309609456,17.643773520806917,17.829389368846897,207.25616569923383,212.359509141336,212.38461144754876,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__short_14p6m__S1000.npz,0.893268060050333,0.7811108719197559,False,False,False,208.9645186878362,-31.033898412006018,408937.36914054013,0.0005109939429771728,0.6928007428100562,114.96071377143578,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,mid_140m,140.4,10.0,-33.26517714283016,False,-93.87425773856594,-60.60908059573578,-1.4226179860002577,-0.7809489726608773,0.9108910891089109,0.7920792079207921,0.0008278271361632505,0.032071862537689455,0.0010825049030245282,0.001330095782122953,0.0013550434660646715,0.03259859212374128,0.03373802831865351,0.03382973312567609,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__mid_140m__S10.npz,1.03768497855806,1.0107228711660674,False,False,False,0.032071862537689455,0.0016559834274954,239802.5099979042,1.3374281419310313e-07,0.6928007426390429,243.8687818273213,0.04754184862208091,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,mid_140m,140.4,10.0,-33.26517714283016,False,-93.87425773856594,-60.60908059573578,-1.312702315866332,-0.8900022067511164,0.8118811881188119,0.9306930693069307,0.000820410466985777,0.03160665396428186,0.0010486221135579399,0.001309296850740793,0.001321084073933889,0.03236393253984371,0.03317435114647775,0.03323673309910081,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__mid_140m__S10.npz,0.7536011140799124,0.7326847789763798,False,False,False,0.03160665396428186,0.001739545233128581,239802.5099979042,1.3180284878818863e-07,0.6928007426390429,243.8687818273213,0.04754184862208091,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,mid_140m,140.4,30.0,-33.27562067423243,False,-89.10300810497299,-55.82738743074056,-1.5094419430781822,-0.5879726749292284,0.8712871287128713,0.7029702970297029,0.0024834814084897516,0.09621558760738047,0.003232800374917133,0.0039755950774633675,0.004083709969181655,0.09767429188399479,0.10122097471083222,0.10154923757952916,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__mid_140m__S30.npz,1.0409560013752046,0.9603181259841396,False,False,False,0.09621558760738047,0.004967950284543221,239802.5099979042,4.0122844255559026e-07,0.6928007426390429,243.8687818273213,0.04754184862208091,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,mid_140m,140.4,30.0,-33.27562067423243,False,-89.10300810497299,-55.82738743074056,-2.158322667875947,-1.2683254811739426,0.900990099009901,0.900990099009901,0.002461231400957331,0.09481996190157638,0.003260678539845685,0.0036681242758277222,0.003937676375026058,0.09782266141520157,0.0995218727653266,0.09966446608500243,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__mid_140m__S30.npz,1.1996213624045873,1.1703579122249976,False,False,False,0.09481996190157638,0.005218635692150642,239802.5099979042,3.9540854640097416e-07,0.6928007426390429,243.8687818273213,0.04754184862208091,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,mid_140m,140.4,100.0,-33.26109249607567,False,-83.87408284586543,-50.61299034978976,-2.0253504841614403,-0.6120155743084578,0.8712871287128713,0.7920792079207921,0.008278271359813516,0.32071862536511553,0.010923264434950397,0.012915873637393816,0.013204812069943728,0.32599080548656456,0.33659903597568935,0.3373721291079803,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__mid_140m__S100.npz,1.1052871706520822,1.00637763626599,False,False,False,0.32071862536511553,0.016559834282125152,239802.5099979042,1.3374281418819114e-06,0.6928007426390429,243.8687818273213,0.04754184862208091,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,mid_140m,140.4,100.0,-33.26109249607567,False,-83.87408284586543,-50.61299034978976,-1.932297067621321,-2.409069746754428,0.900990099009901,0.9504950495049505,0.00820410466803878,0.3160665396734714,0.011167871818088315,0.013090592984826798,0.013190496809711476,0.32839180797232714,0.3322580674366155,0.3323992970209182,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__mid_140m__S100.npz,1.5106517813164098,1.4002861730085714,False,False,False,0.3160665396734714,0.017395452321181892,239802.5099979042,1.3180284880097116e-06,0.6928007426390429,243.8687818273213,0.04754184862208091,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,mid_140m,140.4,300.0,-33.26404106629443,False,-79.10247469445316,-45.83843362815873,-1.051712097761656,-0.5372294283583894,0.8811881188118812,0.7029702970297029,0.02483481407762156,0.9621558761107103,0.03107830746739637,0.03951281950330667,0.04111332725336979,0.9755526917911945,1.011627385637005,1.0152713364102806,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__mid_140m__S300.npz,0.912501838101943,0.7690182505757361,False,False,False,0.9621558761107103,0.04967950284212108,239802.5099979042,4.012284425709803e-06,0.6928007426390429,243.8687818273213,0.04754184862208091,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,mid_140m,140.4,300.0,-33.26404106629443,False,-79.10247469445316,-45.83843362815873,-1.494362002057076,-2.877798833933216,0.8811881188118812,0.9405940594059405,0.024612314002297353,0.9481996190128488,0.03185954665332247,0.03908020860480974,0.039633210317351765,0.9856800849974272,0.9952038327261674,0.9954121046078154,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__mid_140m__S300.npz,0.9752196425826736,0.908766483134821,False,False,False,0.9481996190128488,0.05218635695819707,239802.5099979042,3.954085463997586e-06,0.6928007426390429,243.8687818273213,0.04754184862208091,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,mid_140m,140.4,1000.0,-33.270148743235026,False,-73.87230229344694,-40.60215355021191,-1.639721461338302,-0.718055658996417,0.8910891089108911,0.7920792079207921,0.08278271359267819,3.2071862536836537,0.10783234288646781,0.12671327683037817,0.13311435713654649,3.2490852992252712,3.3736759367024423,3.379374141646575,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__mid_140m__S1000.npz,1.1232641175054234,1.0438808490383271,False,False,False,3.2071862536836537,0.16559834281854968,239802.5099979042,1.3374281418954637e-05,0.6928007426390429,243.8687818273213,0.04754184862208091,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,mid_140m,140.4,1000.0,-33.270148743235026,False,-73.87230229344694,-40.60215355021191,-1.6289352314524561,-2.0048029305465267,0.9405940594059405,0.8910891089108911,0.08204104667311185,3.1606653967074116,0.11068066724828896,0.13156833609782553,0.13214220065654445,3.276224115013365,3.3174063187852667,3.3233037578730826,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__mid_140m__S1000.npz,1.3305861015369453,1.2248850966481153,False,False,False,3.1606653967074116,0.17395452319341942,239802.5099979042,1.318028487998326e-05,0.6928007426390429,243.8687818273213,0.04754184862208091,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,long_207m,207.3,10.0,-40.02596916559634,False,-99.61754247866368,-59.59157331306734,-1.314834025479489,0.7573619083161816,0.9603960396039604,0.19801980198019803,0.00019840229469991755,0.0069510339246150465,0.0002584740000202146,0.00039102554401324594,0.00040155648510335594,0.006578431027225662,0.007112009387009266,0.007152967703211744,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__long_207m__S10.npz,1.25102546973342,1.0771066903439173,False,False,False,0.0069510339246150465,-0.0004860979535052934,217674.86667834935,3.193310293781574e-08,0.69280074243746,312.42164168357607,0.07019533632020922,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,long_207m,207.3,10.0,-40.02596916559634,False,-99.61754247866368,-59.59157331306734,-1.092570754475316,0.7606455586146287,0.9603960396039604,0.19801980198019803,0.0001992124380194582,0.006932121266451929,0.000274750907010457,0.0003910043510586547,0.00039865641045253145,0.006666735491418052,0.007122025515029051,0.007124476594781726,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__long_207m__S10.npz,1.044029199454295,0.9284694565004011,False,False,False,0.006932121266451929,-0.0005043865099807476,217674.86667834935,3.184621804177e-08,0.69280074243746,312.42164168357607,0.07019533632020922,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,long_207m,207.3,30.0,-40.0336485064763,False,-94.84633497680406,-54.81268647032776,-1.319620946996868,0.7937939417137478,0.9801980198019802,0.21782178217821782,0.0005952068804617738,0.020853101775855976,0.000754166899696429,0.0011752258242267999,0.0012129913709395623,0.019871707023238372,0.02137410069080161,0.02142544332628347,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__long_207m__S30.npz,1.2175276074002355,1.0980627405197705,False,False,False,0.020853101775855976,-0.0014582938557055058,217674.86667834935,9.5799308822685e-08,0.69280074243746,312.42164168357607,0.07019533632020922,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,long_207m,207.3,30.0,-40.0336485064763,False,-94.84633497680406,-54.81268647032776,-1.5409489041652278,0.5315023688504956,0.9702970297029703,0.22772277227722773,0.000597637306782417,0.02079636377683869,0.0008185095671251474,0.0011804352133367503,0.0011969221819890664,0.020205204595800552,0.02131446745521721,0.021371981054501176,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__long_207m__S30.npz,1.031209696652465,0.94973340291423,False,False,False,0.02079636377683869,-0.0015131595422701594,217674.86667834935,9.553865402186628e-08,0.69280074243746,312.42164168357607,0.07019533632020922,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,long_207m,207.3,100.0,-40.01936489623397,False,-89.61754593013845,-49.59818103390448,-1.3150767229137732,0.8427311314497359,0.9900990099009901,0.21782178217821782,0.0019840229342662496,0.0695103392605958,0.0025720180574353435,0.0038930286603317656,0.004031436099976418,0.06632729564222473,0.07126686224320551,0.07148290097063253,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__long_207m__S100.npz,1.3446927516760145,1.2872558898313107,False,False,False,0.0695103392605958,-0.004860979506297269,217674.86667834935,3.1933102944451936e-07,0.69280074243746,312.42164168357607,0.07019533632020922,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,long_207m,207.3,100.0,-40.01936489623397,False,-89.61754593013845,-49.59818103390448,-1.3009352448563576,0.7198294629660867,0.9504950495049505,0.24752475247524752,0.0019921243474527728,0.06932121259673352,0.0027777467707892356,0.003863368391375843,0.003987750675278221,0.06612859398206439,0.07121971142265834,0.0712717401412538,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__long_207m__S100.npz,1.1721438338025987,1.1338658911170352,False,False,False,0.06932121259673352,-0.005043865162079442,217674.86667834935,3.1846218010629165e-07,0.69280074243746,312.42164168357607,0.07019533632020922,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,long_207m,207.3,300.0,-40.031939928861284,False,-84.84632297770715,-44.81438304884586,-1.4079124410273378,0.692858498134041,0.9702970297029703,0.22772277227722773,0.005952068802798749,0.20853101778076422,0.008273024475784041,0.011970847785505612,0.012109900460909557,0.1993884610629273,0.21296834625592248,0.2138959666390605,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__long_207m__S300.npz,1.5135458972412827,1.3152118560016999,False,False,False,0.20853101778076422,-0.014582938519403399,217674.86667834935,9.579930883288575e-07,0.69280074243746,312.42164168357607,0.07019533632020922,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,long_207m,207.3,300.0,-40.031939928861284,False,-84.84632297770715,-44.81438304884586,-1.4083970362168794,1.031473181072201,0.9801980198019802,0.16831683168316833,0.0059763730387203395,0.2079636377859373,0.008239026881255995,0.011869833257787833,0.011951545531246666,0.19468776875978477,0.21327032570636817,0.21376505063153636,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__long_207m__S300.npz,1.0430116987177522,0.990680512263046,False,False,False,0.2079636377859373,-0.015131595481918225,217674.86667834935,9.553865402992896e-07,0.69280074243746,312.42164168357607,0.07019533632020922,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_01_clean,long_207m,207.3,1000.0,-40.03411069452387,False,-79.6174968569025,-39.58338616237864,-1.4078362593810247,0.8582371917725472,0.9801980198019802,0.2079207920792079,0.019840229349938454,0.6951033926093331,0.026295078574548825,0.038778082644512324,0.039564019405661385,0.6617830132598392,0.7106426687108378,0.7125603510945945,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_01_clean__long_207m__S1000.npz,1.4484434117490983,1.3362501144979069,False,False,False,0.6951033926093331,-0.04860979506344876,217674.86667834935,3.1933102944606985e-06,0.69280074243746,312.42164168357607,0.07019533632020922,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_01_clean,long_207m,207.3,1000.0,-40.03411069452387,False,-79.6174968569025,-39.58338616237864,-1.2794256872348793,0.7603923618138058,0.9900990099009901,0.21782178217821782,0.01992124346361379,0.6932121259562436,0.0259753833488503,0.03946329769669319,0.03964019757802817,0.6610830498834694,0.7120550766561269,0.7126028689846576,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_01_clean__long_207m__S1000.npz,1.188963775779488,1.162215689635011,False,False,False,0.6932121259562436,-0.05043865162095784,217674.86667834935,3.184621801011962e-06,0.69280074243746,312.42164168357607,0.07019533632020922,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_02_moderate,short_14p6m,14.6,10.0,-inf,False,-inf,-94.47256685378316,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_02_moderate__short_14p6m__S10.npz,,,False,False,False,0.0,0.0,151474.42372022962,0.0,0.6919393333453328,115.00266472066534,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_02_moderate,short_14p6m,14.6,10.0,-inf,False,-inf,-94.47256685378316,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_02_moderate__short_14p6m__S10.npz,,,False,False,False,0.0,0.0,151474.42372022962,0.0,0.6919393333453328,115.00266472066534,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_02_moderate,short_14p6m,14.6,30.0,-inf,False,-inf,-89.69623671608798,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_02_moderate__short_14p6m__S30.npz,,,False,False,False,0.0,0.0,151474.42372022962,0.0,0.6919393333453328,115.00266472066534,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_02_moderate,short_14p6m,14.6,30.0,-inf,False,-inf,-89.69623671608798,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_02_moderate__short_14p6m__S30.npz,,,False,False,False,0.0,0.0,151474.42372022962,0.0,0.6919393333453328,115.00266472066534,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_02_moderate,short_14p6m,14.6,100.0,-inf,False,-inf,-84.47474642258732,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_02_moderate__short_14p6m__S100.npz,,,False,False,False,0.0,0.0,151474.42372022962,0.0,0.6919393333453328,115.00266472066534,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_02_moderate,short_14p6m,14.6,100.0,-inf,False,-inf,-84.47474642258732,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_02_moderate__short_14p6m__S100.npz,,,False,False,False,0.0,0.0,151474.42372022962,0.0,0.6919393333453328,115.00266472066534,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_02_moderate,short_14p6m,14.6,300.0,-inf,False,-inf,-79.6990586315149,0.0,0.0,0.6435643564356436,0.5445544554455446,3.552713678800501e-15,4.618527782440651e-14,3.552713678800501e-15,2.842170943040401e-14,2.842170943040401e-14,4.618527782440651e-14,7.460698725481052e-14,7.48912043491147e-14,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_02_moderate__short_14p6m__S300.npz,2.162193750322053,1.2973162501932312,False,False,False,4.618527782440651e-14,-3.907985046680551e-14,151474.42372022962,3.04904793100318e-19,0.6919393333453328,115.00266472066534,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_02_moderate,short_14p6m,14.6,300.0,-inf,False,-inf,-79.6990586315149,0.0,0.0,0.6039603960396039,0.5445544554455446,3.552713678800501e-15,4.618527782440651e-14,3.552713678800501e-15,2.842170943040401e-14,2.842170943040401e-14,4.618527782440651e-14,7.460698725481052e-14,7.48912043491147e-14,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_02_moderate__short_14p6m__S300.npz,2.096569673443838,1.2579418040663022,False,False,False,4.618527782440651e-14,-3.907985046680551e-14,151474.42372022962,3.04904793100318e-19,0.6919393333453328,115.00266472066534,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_02_moderate,short_14p6m,14.6,1000.0,-inf,False,-inf,-74.4722728404277,-1.007793225267694,-0.5845586582130492,0.9405940594059405,0.8316831683168316,3.552713678800501e-15,1.3145040611561853e-13,2.842170943040401e-14,1.1368683772161603e-13,1.1368683772161603e-13,1.545430450278218e-13,2.3092638912203256e-13,2.4868995751603507e-13,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_02_moderate__short_14p6m__S1000.npz,2.0833333333333335,2.023540645272447,False,False,False,1.3145040611561853e-13,-1.2434497875801753e-13,151474.42372022962,8.678059495932126e-19,0.6919393333453328,115.00266472066534,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,a_only,bg_02_moderate,short_14p6m,14.6,1000.0,-inf,False,-inf,-74.4722728404277,-0.9096441667686839,-0.4817791139118537,0.9405940594059405,0.7722772277227723,3.552713678800501e-15,1.3145040611561853e-13,2.842170943040401e-14,1.1368683772161603e-13,1.1368683772161603e-13,1.4921397450962104e-13,2.2737367544323206e-13,2.3092638912203256e-13,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__a_only__bg_02_moderate__short_14p6m__S1000.npz,2.0833333333333335,0.6249999999999978,False,False,False,1.3145040611561853e-13,-1.2434497875801753e-13,151474.42372022962,8.678059495932126e-19,0.6919393333453328,115.00266472066534,0.00494381046924773,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
bursty,coherent_ab,bg_02_moderate,mid_140m,140.4,10.0,-inf,False,-inf,-108.2505456169056,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results\revision_bandpower_propagation_v3_pte\null_global_stats\bursty__coherent_ab__bg_02_moderate__mid_140m__S10.npz,,,False,False,False,0.0,0.0,71920.4879342938,0.0,0.6919393331897669,244.2722005373355,0.04754184862208091,8.47264794423514,9280.92437317491,1.723133881133731e-05,149948120.1171875
