morphology,injection_mode,bg_id,baseline_group,S_ref_jy,tau_ns,kpar,kperp,bias,null_median_bias,Z_PS
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1346.6301369863015,-0.4910312996312618,0.04754184862208091,0.021163795373013272,-0.00680715222301842,1.487379480878551
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1334.1613394216135,-0.486484713523565,0.04754184862208091,0.021964104057587974,-0.007119447408058477,1.4031246033388838
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1321.6925418569256,-0.4819381274158681,0.04754184862208091,0.012159966093349794,-0.0071857231855574355,0.629143476961337
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1309.2237442922374,-0.4773915413081712,0.04754184862208091,-0.010696648892917437,0.008181698980479268,-0.6075619566165091
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1296.7549467275494,-0.47284495520047437,0.04754184862208091,-0.018037197870398813,0.006845812071787805,-1.3281794511018337
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1284.2861491628616,-0.4682983690927775,0.04754184862208091,-0.010165658977939529,0.003050568518574437,-1.3940660895674182
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1271.8173515981737,-0.4637517829850807,0.04754184862208091,-0.01301385308022418,0.004208160098073677,-1.5142771890581272
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1259.3485540334857,-0.4592051968773838,0.04754184862208091,-0.013175528281749393,0.005505142844469901,-1.447096480797244
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1246.8797564687977,-0.4546586107696869,0.04754184862208091,0.0034485432586279785,-0.0024017600468368983,1.1045836440791923
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1234.4109589041095,-0.45011202466199,0.04754184862208091,0.0027487261672831664,-0.0011722485673999472,0.30720296426338506
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1221.9421613394215,-0.4455654385542931,0.04754184862208091,-0.004458429658370733,0.003459965844058388,-0.9467343697814369
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1209.4733637747336,-0.4410188524465963,0.04754184862208091,-0.003560033231678972,0.002864369875396733,-0.9477513738606788
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1197.0045662100458,-0.4364722663388994,0.04754184862208091,-0.010156650093904318,0.004385205950939053,-1.394285980816638
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1184.5357686453578,-0.4319256802312026,0.04754184862208091,-0.020260013207916927,0.006186078949667717,-1.412889368606226
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1172.0669710806699,-0.4273790941235057,0.04754184862208091,-0.026621835504556657,0.009331115500117448,-1.6101479296857297
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1159.598173515982,-0.42283250801580885,0.04754184862208091,-0.016779833364125807,0.009048905912095506,-1.034163877193857
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1147.1293759512937,-0.4182859219081119,0.04754184862208091,0.0038224230065679876,-0.0035474727651489957,0.3199133091407792
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1134.6605783866057,-0.41373933580041505,0.04754184862208091,0.007438907320647559,-0.004703415245444376,1.3308829578891914
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1122.1917808219177,-0.4091927496927182,0.04754184862208091,0.007862472043029811,-0.004769363411412542,1.4353352850441135
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1109.72298325723,-0.40464616358502137,0.04754184862208091,0.01369359537670789,-0.0040162264699574735,1.3765634016988588
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1097.254185692542,-0.40009957747732444,0.04754184862208091,0.008333595950034578,-0.0035327074132283087,1.3305344961810548
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1084.785388127854,-0.3955529913696276,0.04754184862208091,-0.0048336604586438625,0.0037889254782612625,-0.9757827802358077
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1072.3165905631658,-0.3910064052619307,0.04754184862208091,-0.009806231128806076,0.0034828121921606225,-1.623348397717945
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1059.8477929984779,-0.38645981915423383,0.04754184862208091,0.0013545428052168518,-0.0009960272620475052,0.4548549632966732
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1047.37899543379,-0.381913233046537,0.04754184862208091,0.0027418361608511077,-0.0008617549808320746,1.4426391356644563
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1034.9101978691021,-0.37736664693884014,0.04754184862208091,0.003194135303999701,-0.002544640068208537,0.7967970475504886
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1022.4414003044141,-0.3728200608311433,0.04754184862208091,0.01121658465172004,-0.0038415502823454517,1.2746529683577783
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-1009.9726027397262,-0.3682734747234464,0.04754184862208091,0.01762950546481079,-0.005195556017952185,1.4003828047399045
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-997.503805175038,-0.3637268886157495,0.04754184862208091,0.008537952467122523,-0.004591155548496317,0.5692184596444164
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-985.03500761035,-0.3591803025080526,0.04754184862208091,-0.006491205269867351,0.004933931106052114,-0.5415555778702126
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-972.5662100456622,-0.3546337164003558,0.04754184862208091,-0.010671090315099718,0.006552088947728407,-1.2178319740990369
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-960.0974124809742,-0.3500871302926589,0.04754184862208091,-0.014656251646556484,0.0059717625319990475,-1.3339436934386089
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-947.6286149162862,-0.34554054418496205,0.04754184862208091,-0.01926460572212818,0.00652150054042977,-1.5397427750185166
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-935.1598173515981,-0.3409939580772652,0.04754184862208091,-0.011861005209084396,0.003787189642366684,-1.3646841990934035
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-922.6910197869103,-0.3364473719695683,0.04754184862208091,-0.0033645350431470433,0.0018308732310288178,-0.5060083121728121
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-910.2222222222223,-0.33190078586187144,0.04754184862208091,0.0017510022425426541,-0.0006132581243747381,1.459063035560418
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-897.7534246575342,-0.3273541997541745,0.04754184862208091,-0.005945027848781592,0.0030572290508672495,-1.5083139421276706
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-885.2846270928463,-0.3228076136464777,0.04754184862208091,-0.006934621272790764,0.0021143561484819884,-1.4174259017340114
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-872.8158295281584,-0.3182610275387808,0.04754184862208091,-0.004711527746081856,0.0015184690840115422,-1.399121703752047
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-860.3470319634704,-0.31371444143108396,0.04754184862208091,-0.010502396539870062,0.003238561638301718,-1.4893173271656943
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-847.8782343987824,-0.3091678553233871,0.04754184862208091,-0.011338874779596608,0.005027141464552187,-1.241260361347735
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-835.4094368340944,-0.3046212692156902,0.04754184862208091,-0.004293757208245097,0.001779423548896375,-0.2936101124158326
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-822.9406392694065,-0.3000746831079934,0.04754184862208091,0.009366683757662031,-0.005820200587322688,1.2453008592019064
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-810.4718417047184,-0.2955280970002965,0.04754184862208091,0.006062851636443156,-0.0020206269953746414,1.543868269487204
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-798.0030441400305,-0.29098151089259966,0.04754184862208091,0.008685594158208687,-0.003246695949947309,1.326283958021996
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-785.5342465753425,-0.28643492478490273,0.04754184862208091,0.009971943219511559,-0.002525389887068741,1.2918519678150335
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-773.0654490106544,-0.28188833867720586,0.04754184862208091,-0.0013835332899816422,0.001046321085937052,-0.5472732597861619
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-760.5966514459666,-0.277341752569509,0.04754184862208091,0.004796996087122807,-0.0014323274104128814,1.3755670043986385
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-748.1278538812786,-0.2727951664618122,0.04754184862208091,0.006434136112034139,-0.0033637854622270424,1.0948720233886138
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-735.6590563165905,-0.26824858035411525,0.04754184862208091,0.001299158002666445,-0.00015332940881762624,0.1426321692704473
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-723.1902587519027,-0.2637019942464184,0.04754184862208091,-0.0015161210585574736,0.00145896084177366,-0.1838456753234671
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-710.7214611872147,-0.25915540813872157,0.04754184862208091,-0.017723715119245753,0.005231888172602339,-1.269789818535758
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-698.2526636225267,-0.2546088220310247,0.04754184862208091,-0.013214809829605656,0.00408715980688612,-1.5318044631364494
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-685.7838660578386,-0.2500622359233278,0.04754184862208091,-0.011764766823262107,0.00404871384063199,-1.5883332015549754
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-673.3150684931508,-0.2455156498156309,0.04754184862208091,-0.01792430359478203,0.005719232279375319,-1.3665354583552178
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-660.8462709284628,-0.24096906370793406,0.04754184862208091,-0.00813688001085211,0.0045221859004414,-0.5642966766224413
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-648.3774733637747,-0.23642247760023719,0.04754184862208091,0.003366190570886829,-0.003280254915352998,0.2717896261677986
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-635.9086757990868,-0.23187589149254034,0.04754184862208091,0.013493391784777486,-0.008013367535795624,1.5389356851645062
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-623.4398782343989,-0.22732930538484344,0.04754184862208091,0.016831427476063254,-0.006986350560396204,1.3437272344998594
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-610.9710806697108,-0.22278271927714655,0.04754184862208091,0.026206784672922367,-0.008234382699129128,1.4261344529278288
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-598.5022831050229,-0.2182361331694497,0.04754184862208091,0.01881777079142921,-0.007772698784265231,1.4709266894534012
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-586.0334855403349,-0.21368954706175286,0.04754184862208091,0.009797742058708536,-0.0061476689622850245,0.7556379731141621
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,-573.5646879756468,-0.20914296095405596,0.04754184862208091,0.00480539504474109,-0.0020926636418607814,0.34358400779428416
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,573.5646879756468,0.20914296095405596,0.04754184862208091,-0.02957160708911033,0.010233394471015345,-1.51576939675212
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,586.0334855403349,0.21368954706175286,0.04754184862208091,-0.02073394390026806,0.006507882037226409,-1.369839428837498
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,598.5022831050229,0.2182361331694497,0.04754184862208091,-0.020349678508637226,0.008982828190596592,-1.2493435411296197
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,610.9710806697108,0.22278271927714655,0.04754184862208091,-0.00421285850188724,-0.0002753207318164641,-0.09726141784781211
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,623.4398782343989,0.22732930538484344,0.04754184862208091,0.020710206686771926,-0.012885697392789552,1.3258554299522
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,635.9086757990868,0.23187589149254034,0.04754184862208091,0.020143748327427602,-0.006976628868869739,1.2608664391324993
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,648.3774733637747,0.23642247760023719,0.04754184862208091,0.01522056393071125,-0.0051702438242955395,1.523006256387002
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,660.8462709284628,0.24096906370793406,0.04754184862208091,0.015823426750785075,-0.004878238017965941,1.5234277091962334
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,673.3150684931508,0.2455156498156309,0.04754184862208091,0.015903351365295748,-0.005808570572071403,1.351294801531491
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,685.7838660578386,0.2500622359233278,0.04754184862208091,0.003996857142965382,-0.001724385493275804,0.29699456983810674
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,698.2526636225267,0.2546088220310247,0.04754184862208091,0.0011048862999132325,4.420124096782274e-05,0.10425335629513793
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,710.7214611872147,0.25915540813872157,0.04754184862208091,-0.0010395012791377667,0.001487777708575777,-0.15077347874357444
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,723.1902587519027,0.2637019942464184,0.04754184862208091,-0.012564219392743325,0.0052591473679513,-1.3665932765305566
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,735.6590563165905,0.26824858035411525,0.04754184862208091,-0.007679641293179884,0.002607444561590455,-1.4590795922837096
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,748.1278538812786,0.2727951664618122,0.04754184862208091,-0.011794019098147146,0.0040261018309593055,-1.5325030389076746
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,760.5966514459666,0.277341752569509,0.04754184862208091,-0.005593480906611603,0.0029937184997663735,-1.1819579333359156
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,773.0654490106544,0.28188833867720586,0.04754184862208091,-0.0026831134690041836,0.0007934336324808555,-1.3419636148222098
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,785.5342465753425,0.28643492478490273,0.04754184862208091,-0.013030035347810554,0.003634939289099748,-1.344810176464235
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,798.0030441400305,0.29098151089259966,0.04754184862208091,-0.0002444421097607119,-0.0015303896676925888,0.06828658558586194
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,810.4718417047184,0.2955280970002965,0.04754184862208091,0.007877887943003259,-0.00485501028422064,1.206901890032733
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,822.9406392694065,0.3000746831079934,0.04754184862208091,0.010077535995577591,-0.0030638851205679885,1.3254644453765871
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,835.4094368340944,0.3046212692156902,0.04754184862208091,0.012808000219934002,-0.003992660784177815,1.5330825126338776
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,847.8782343987824,0.3091678553233871,0.04754184862208091,0.014202122288168084,-0.0045264303871874745,1.384457642306824
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,860.3470319634704,0.31371444143108396,0.04754184862208091,0.005389413774423701,-0.0030584008871130663,0.5859511867308069
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,872.8158295281584,0.3182610275387808,0.04754184862208091,-0.006027698330655085,0.0037995042826821646,-1.3171494145248168
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,885.2846270928463,0.3228076136464777,0.04754184862208091,-0.0015260365031508627,0.00044329145035248985,-1.4752768644444048
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,897.7534246575342,0.3273541997541745,0.04754184862208091,0.002086100340648045,-0.0011527967886877377,0.9248083646956139
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,910.2222222222223,0.33190078586187144,0.04754184862208091,0.005206212288612733,-0.0015664723443933326,1.3623626543612002
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,922.6910197869103,0.3364473719695683,0.04754184862208091,0.009384424353697796,-0.002942255051493703,1.3644142756619986
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,935.1598173515981,0.3409939580772652,0.04754184862208091,0.010011121565639769,-0.004272689005119901,1.2534305897456326
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,947.6286149162862,0.34554054418496205,0.04754184862208091,0.0044458176680564065,-0.0017143946574833535,0.2638366345882406
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,960.0974124809742,0.3500871302926589,0.04754184862208091,-0.013120535942562128,0.010197688131711402,-1.1017197051881638
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,972.5662100456622,0.3546337164003558,0.04754184862208091,-0.018986809779562464,0.005878520575379298,-1.3624718368795496
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,985.03500761035,0.3591803025080526,0.04754184862208091,-0.017565507147537573,0.005970102433138891,-1.5096846446187289
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,997.503805175038,0.3637268886157495,0.04754184862208091,-0.016735980165321962,0.005946142675838928,-1.632557032372127
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1009.9726027397262,0.3682734747234464,0.04754184862208091,-0.010786805189127335,0.004872721569199712,-1.240425071340596
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1022.4414003044141,0.3728200608311433,0.04754184862208091,0.0004744493853650056,-0.0015911612697436794,0.1133247771960348
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1034.9101978691021,0.37736664693884014,0.04754184862208091,0.01205129149025197,-0.003738727511631623,1.3810516920932485
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1047.37899543379,0.381913233046537,0.04754184862208091,0.0025436109775114346,-0.001570414114489438,0.7078560863379251
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1059.8477929984779,0.38645981915423383,0.04754184862208091,-0.00437805592633822,0.0013611244562667935,-1.4182202459399924
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1072.3165905631658,0.3910064052619307,0.04754184862208091,-0.0009946778598646233,0.0007762464793614754,-0.8273428334274038
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1084.785388127854,0.3955529913696276,0.04754184862208091,-0.003273465732263503,0.0019752506145493953,-1.109278311240205
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1097.254185692542,0.40009957747732444,0.04754184862208091,-0.007157609132377729,0.002078451889758526,-1.3861528377165937
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1109.72298325723,0.40464616358502137,0.04754184862208091,-0.004790054179920844,0.002000713977849955,-0.34207272461242905
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1122.1917808219177,0.4091927496927182,0.04754184862208091,0.010691808619412768,-0.007542251410995959,1.129729552431878
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1134.6605783866057,0.41373933580041505,0.04754184862208091,0.017311896889623313,-0.005197312036443691,1.4051230780636217
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1147.1293759512937,0.4182859219081119,0.04754184862208091,0.013893711229229666,-0.004822777897970809,1.5929981326727156
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1159.598173515982,0.42283250801580885,0.04754184862208091,0.019541208082955563,-0.006097493350353034,1.355525918164765
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1172.0669710806699,0.4273790941235057,0.04754184862208091,0.01331278109591949,-0.008301535779537517,0.874418011843864
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1184.5357686453578,0.4319256802312026,0.04754184862208091,-0.0021433286401588703,0.0023106846720111207,-0.17128963110389103
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1197.0045662100458,0.4364722663388994,0.04754184862208091,-0.011752933512980235,0.007074456342252233,-1.3493958721862522
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1209.4733637747336,0.4410188524465963,0.04754184862208091,-0.010267235029459698,0.0033114640668827633,-1.5187963159820164
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1221.9421613394215,0.4455654385542931,0.04754184862208091,-0.000527544109900191,0.00015652885650752069,-1.4104958522956612
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1234.4109589041095,0.45011202466199,0.04754184862208091,-0.004614166551618837,0.002904331788727177,-1.1829581406986405
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1246.8797564687977,0.4546586107696869,0.04754184862208091,-0.0024388146248384146,0.0007813977776436332,-1.3393942184032994
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1259.3485540334857,0.4592051968773838,0.04754184862208091,0.014389935567805878,-0.004386293458765067,1.4204890022437435
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1271.8173515981737,0.4637517829850807,0.04754184862208091,0.008430091244008509,-0.004789541483205539,0.5785104560179309
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1284.2861491628616,0.4682983690927775,0.04754184862208091,-0.009999456036894117,0.007864771866479714,-0.8684337901890208
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1296.7549467275494,0.47284495520047437,0.04754184862208091,-0.01845773816194196,0.007307895434450984,-1.3443298552260308
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1309.2237442922374,0.4773915413081712,0.04754184862208091,-0.02570361809421229,0.008444731238796521,-1.4395162484019257
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1321.6925418569256,0.4819381274158681,0.04754184862208091,-0.029959539453557227,0.0092430733539004,-1.5010464573352387
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1334.1613394216135,0.486484713523565,0.04754184862208091,-0.020134674517066742,0.008899784609639028,-1.2511534599214675
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1346.6301369863015,0.4910312996312618,0.04754184862208091,-0.0015731120456621284,-0.0016709077281120699,0.0030466782107208728
literature_lofar_lines,a_only,bg_04_proc_div,mid_140m,10.0,1359.0989345509895,0.4955778857389588,0.04754184862208091,0.013102898647957772,-0.008236937125047916,1.1065284466471135
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1359.0989345509895,-0.4955778857389588,0.04754184862208091,0.053734580139462196,-0.005277393907363148,1.0310492469926167
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1346.6301369863015,-0.4910312996312618,0.04754184862208091,0.0716891650145044,0.007289335963150734,1.1885525479085797
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1334.1613394216135,-0.486484713523565,0.04754184862208091,0.0553111806166271,0.007264730945735209,0.6486574656003068
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1321.6925418569256,-0.4819381274158681,0.04754184862208091,0.026219816641969373,0.010430680688386929,0.15864368376667123
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1309.2237442922374,-0.4773915413081712,0.04754184862208091,-0.0329196870134183,0.010015987621954991,-0.4219488989829765
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1296.7549467275494,-0.47284495520047437,0.04754184862208091,-0.05785259919503005,-8.65167965002911e-05,-0.9513859660519348
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1284.2861491628616,-0.4682983690927775,0.04754184862208091,-0.02621670799248932,-0.002040150768550575,-0.8739207738366553
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1271.8173515981737,-0.4637517829850807,0.04754184862208091,-0.03821818870653715,-0.0037873854287227005,-0.9308569679196542
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1259.3485540334857,-0.4592051968773838,0.04754184862208091,-0.035862557848076904,0.00016554110760580443,-0.7017602021687692
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1246.8797564687977,-0.4546586107696869,0.04754184862208091,0.017930578569576028,-0.0011831531575126064,1.0224183447605006
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1234.4109589041095,-0.45011202466199,0.04754184862208091,0.0032169587902899366,0.0017345281637517473,0.040099422161348444
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1221.9421613394215,-0.4455654385542931,0.04754184862208091,-0.031211036172408058,-0.0010775311548059108,-1.0821209726172263
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1209.4733637747336,-0.4410188524465963,0.04754184862208091,-0.013761070315467805,0.0005097729097087722,-0.6421141630396934
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1197.0045662100458,-0.4364722663388994,0.04754184862208091,-0.038982166091045656,-0.0020431070115591865,-1.0841142179103904
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1184.5357686453578,-0.4319256802312026,0.04754184862208091,-0.055782178856134124,-0.003302106735191046,-0.9497358819383384
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1172.0669710806699,-0.4273790941235057,0.04754184862208091,-0.060238162985115196,-0.012200525719435973,-0.664066515680683
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1159.598173515982,-0.42283250801580885,0.04754184862208091,-0.04315001642316929,-0.00011413567153795157,-0.4729368523420575
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1147.1293759512937,-0.4182859219081119,0.04754184862208091,0.013407026535787736,-0.012332585889907932,0.40272046668240497
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1134.6605783866057,-0.41373933580041505,0.04754184862208091,0.01690021486956539,0.0007727683132543461,0.4582162486027138
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1122.1917808219177,-0.4091927496927182,0.04754184862208091,0.022102236891441862,0.0013849758658466271,0.6338357699107475
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1109.72298325723,-0.40464616358502137,0.04754184862208091,0.03682829078411487,0.0017739389953703721,0.9185333855362363
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1097.254185692542,-0.40009957747732444,0.04754184862208091,0.01879440620234618,0.0016150035647797267,0.49623280230633227
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1084.785388127854,-0.3955529913696276,0.04754184862208091,-0.013788009207132745,-0.00042111979735182103,-0.40204118677517414
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1072.3165905631658,-0.3910064052619307,0.04754184862208091,-0.02504694458286849,-0.003301940744734111,-0.7778223558602975
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1059.8477929984779,-0.38645981915423383,0.04754184862208091,0.0035895865976272034,-0.0021407985566241905,0.3731947010047735
literature_lofar_lines,coherent_ab,bg_04_proc_div,mid_140m,30.0,-1047.37899543379,-0.381913233046537,0.04754184862208091,0.004343556564947448,0.0006956001438993553,0.49275542981729564
