case_id,background_index,background_id,source_uvh5,lst_stratum,lst_bin_id,native_baseline_id,baseline_id,baseline_length_m,beam_model,beam_description,morphology,s_ref_jy,height_km,az_transit_deg,za_peak_deg,n_null,pte_global_max,pte_global_absint,relative_abs_bias,z_ps_max,window_abs_bias_sum,window_bg_abs_sum,n_null_exceed_max,n_null_exceed_absint,strict_local_physical_1e3,strict_absint_physical_1e3,physical_1e2,window_bins,peak_abs_jy,mean_abs_jy,tau_min_ns,tau_max_ns,attenuation_median,attenuation_max,seed
za30_bg3_b207.3_unity_beam,3,4_196_lst053,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.4_196.sum.uvh5,typical,53,4_196,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,30.0,100,0.43564356435643564,0.9702970297029703,11.694751669800466,0.29379821070029966,45456077.42346546,3886878.3798844893,43,97,False,False,True,1239,224.33215668587846,18.204593074625283,-369.0466436024279,-345.7465298755053,0.9818678348233563,0.997069344836107,20260873
za45_bg3_b207.3_full_polybeam,3,4_196_lst053,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.4_196.sum.uvh5,typical,53,4_196,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,45.0,100,0.5346534653465347,0.5445544554455446,0.002752320119084192,-0.024418022968777483,10697.933565389449,3886878.3798844893,53,54,False,False,False,1239,0.4918283959624169,0.01954652515934277,-491.9211136062457,-488.95027213917825,0.9938470799900981,0.9941502011676894,20260874
za45_bg3_b207.3_unity_beam,3,4_196_lst053,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.4_196.sum.uvh5,typical,53,4_196,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,45.0,100,0.7623762376237624,0.039603960396039604,9.03227074113314,-1.220220350847196,35107337.86497365,3886878.3798844893,76,3,False,False,True,1239,149.1189605230051,12.346461431122309,-491.9211136062457,-488.95027213917825,0.9938470799900981,0.9941502011676894,20260875
za60_bg3_b207.3_full_polybeam,3,4_196_lst053,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.4_196.sum.uvh5,typical,53,4_196,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,60.0,100,0.5742574257425742,0.6732673267326733,0.0004690557125178136,-0.3181666569136463,1823.162507946804,3886878.3798844893,57,67,False,False,False,1239,0.09680749973614455,0.0036903819770032808,-598.8353588157037,-588.8938186254028,0.9889344239458431,0.9912329069435871,20260876
za60_bg3_b207.3_unity_beam,3,4_196_lst053,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.4_196.sum.uvh5,typical,53,4_196,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,60.0,100,0.297029702970297,0.04950495049504951,2.855119926778193,0.64190914599779,11097503.915371545,3886878.3798844893,29,4,False,False,True,1239,74.34005683244403,6.07362224033271,-598.8353588157037,-588.8938186254028,0.9889344239458431,0.9912329069435871,20260877
za70_bg3_b207.3_full_polybeam,3,4_196_lst053,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.4_196.sum.uvh5,typical,53,4_196,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,70.0,100,0.4158415841584158,0.2376237623762376,0.00014705679059832523,0.22354230450278081,571.591859991831,3886878.3798844893,41,23,False,False,False,1239,0.015447499359400367,0.0009415139055147768,-649.7729194359825,-633.730143736964,0.9834485846476464,0.9896822261099308,20260878
za70_bg3_b207.3_unity_beam,3,4_196_lst053,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.4_196.sum.uvh5,typical,53,4_196,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,70.0,100,0.49504950495049505,0.15841584158415842,0.7370136430050592,0.010965572212597105,2864682.39467627,3886878.3798844893,49,15,False,False,True,1239,34.72961280156637,2.7776743417634355,-649.7729194359825,-633.730143736964,0.9834485846476464,0.9896822261099308,20260879
za78_bg3_b207.3_full_polybeam,3,4_196_lst053,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.4_196.sum.uvh5,typical,53,4_196,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,78.0,100,0.44554455445544555,0.9900990099009901,4.5570683343798985e-05,0.2878734529704377,177.12770384557447,3886878.3798844893,44,99,False,False,False,1239,0.0066028068171607905,0.0002672446544445741,-676.3626513161888,-656.581608205057,0.9792441592357561,0.9888229213618375,20260880
za78_bg3_b207.3_unity_beam,3,4_196_lst053,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.4_196.sum.uvh5,typical,53,4_196,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,78.0,100,0.8415841584158416,0.8613861386138614,0.13584623972016444,-1.3706139303690041,528017.8121569128,3886878.3798844893,84,86,False,False,True,1239,12.822304876746077,0.9910561346560256,-676.3626513161888,-656.581608205057,0.9792441592357561,0.9888229213618375,20260881
za5_bg4_b14.6_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,5.0,100,0.9207920792079208,0.8217821782178217,0.6578756117678036,-1.233243636598604,9565562.452316577,14540077.60921943,92,82,False,False,True,1481,114.52657797177302,2.986134855473855,-12.817313476391787,-4.2495936886838654,0.9976125739741524,0.9999980798690115,20260882
za5_bg4_b14.6_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,5.0,100,0.8316831683168316,0.900990099009901,25.092670170841956,-0.5981990698107189,364849371.70658743,14540077.60921943,83,90,False,False,True,1481,297.7126543126041,24.744982308306085,-12.817313476391787,-4.2495936886838654,0.9976125739741524,0.9999980798690115,20260883
za15_bg4_b14.6_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,15.0,100,0.900990099009901,0.9405940594059405,0.030698703793474322,-1.531255700084923,446361.5356595556,14540077.60921943,90,94,False,False,True,1481,9.966593648292939,0.21278610185256233,-17.021263525630758,-12.60611874327281,0.9994295928276925,0.9999959678355693,20260884
za15_bg4_b14.6_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,15.0,100,0.6435643564356436,0.8217821782178217,22.76887155321489,-0.35597791067138285,331061159.45809305,14540077.60921943,64,82,False,False,True,1481,279.89719263997074,23.30029009905154,-17.021263525630758,-12.60611874327281,0.9994295928276925,0.9999959678355693,20260885
za30_bg4_b14.6_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,30.0,100,0.6336633663366337,0.7326732673267327,0.0056465080896283696,-0.14687117784724177,82100.66584428183,14540077.60921943,63,73,False,False,False,1481,0.6245196017382174,0.038752640198731515,-25.9917078816698,-24.350696509126234,0.9999094782888474,0.9999854503464222,20260886
za30_bg4_b14.6_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,30.0,100,0.3465346534653465,0.06930693069306931,15.274208642860536,0.5972454020529586,222088179.0866024,14540077.60921943,34,6,False,False,True,1481,224.99213723688385,18.70844484192651,-25.9917078816698,-24.350696509126234,0.9999094782888474,0.9999854503464222,20260887
za45_bg4_b14.6_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,45.0,100,0.5445544554455446,0.6831683168316832,0.003251799275311142,-0.0800981781692215,47281.413832627506,14540077.60921943,54,68,False,False,False,1481,0.4947082715738695,0.01966659932819566,-34.64567432382269,-34.436439965313184,0.9999694204254479,0.9999709324917578,20260888
za45_bg4_b14.6_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,45.0,100,0.7425742574257426,0.46534653465346537,6.232239371281493,-1.2148436186941056,90617244.13766582,14540077.60921943,74,46,False,False,True,1481,149.99212177777153,12.423588521148533,-34.64567432382269,-34.436439965313184,0.9999694204254479,0.9999709324917578,20260889
za60_bg4_b14.6_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,60.0,100,0.7722772277227723,0.9603960396039604,0.0005338578309875069,-0.7981423211704678,7762.334294847899,14540077.60921943,77,96,False,False,False,1481,0.09765964970109316,0.003736592588737678,-42.1755728338931,-41.47539682245902,0.9999448875667662,0.9999563983982934,20260890
za60_bg4_b14.6_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,60.0,100,0.5148514851485149,0.24752475247524752,1.9099257144012278,-0.026515938493820813,27770468.115237717,14540077.60921943,51,24,False,False,True,1481,74.99444434926143,6.156082799576147,-42.1755728338931,-41.47539682245902,0.9999448875667662,0.9999563983982934,20260891
za70_bg4_b14.6_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,70.0,100,0.504950495049505,0.8415841584158416,0.00014897023009238786,0.0003367945590886117,2166.0387070065954,14540077.60921943,50,84,False,False,False,1481,0.015607919646671145,0.0009634926636380515,-45.763071038553505,-44.63318910409364,0.999917359696413,0.9999486624465505,20260892
za70_bg4_b14.6_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,70.0,100,0.38613861386138615,1.0,0.38845178128560126,0.4479300388410053,5648119.047332174,14540077.60921943,38,100,False,False,True,1481,35.090077377452644,2.8402435748851396,-45.763071038553505,-44.63318910409364,0.999917359696413,0.9999486624465505,20260893
za78_bg4_b14.6_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,78.0,100,0.26732673267326734,0.7623762376237624,5.395247279938101e-05,0.7127230103914924,784.4731417123002,14540077.60921943,26,76,False,False,False,1481,0.006677186261643325,0.00027628226486181215,-47.6357680136893,-46.24260241253931,0.999896184696013,0.9999443724783861,20260894
za78_bg4_b14.6_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,78.0,100,0.2079207920792079,0.4158415841584158,0.15791156556779157,4.555830744760153,2296046.418749032,14540077.60921943,20,41,False,False,True,1481,12.966633968390123,1.020040588166467,-47.6357680136893,-46.24260241253931,0.999896184696013,0.9999443724783861,20260895
za5_bg4_b140.4_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,5.0,100,0.1485148514851485,0.07920792079207921,0.21555383217621368,1.5706875259239812,1126711.0842770096,5227051.975378158,14,7,False,False,True,1323,114.42392702250382,2.5820256782007394,-123.2569040799201,-40.8659554224235,0.7932693352635812,0.9998224457567598,20260896
za5_bg4_b140.4_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,5.0,100,0.1485148514851485,0.9603960396039604,6.214004038522885,1.456644873520058,32480922.084568895,5227051.975378158,14,96,False,False,True,1323,297.43731680987224,18.82454452788729,-123.2569040799201,-40.8659554224235,0.7932693352635812,0.9998224457567598,20260897
za15_bg4_b140.4_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,15.0,100,0.44554455445544555,0.5544554455445545,0.01609646283067494,0.14264853238533812,84137.04783568054,5227051.975378158,44,55,False,False,True,1323,9.962260315470036,0.20440217553780393,-163.6839304292379,-121.2259629556183,0.9480831471587371,0.9996271650868164,20260898
za15_bg4_b140.4_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,15.0,100,0.7128712871287128,0.9801980198019802,5.7838707120060135,-0.45628999262874237,30232592.830522902,5227051.975378158,71,98,False,False,True,1323,279.77452793037173,21.54448360368885,-163.6839304292379,-121.2259629556183,0.9480831471587371,0.9996271650868164,20260899
za30_bg4_b140.4_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,30.0,100,0.12871287128712872,0.2376237623762376,0.002319176669054879,1.352644281311995,12122.45698923424,5227051.975378158,12,23,False,False,False,1323,0.6236794682484667,0.03826397355973473,-249.94765561623527,-234.16697084864126,0.9916534603684015,0.9986550457913884,20260900
za30_bg4_b140.4_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,30.0,100,0.801980198019802,0.8217821782178217,14.569417987279628,-0.7065028594020188,76155105.07052004,5227051.975378158,80,82,False,False,True,1323,224.69103467152786,18.476942282993576,-249.94765561623527,-234.16697084864126,0.9916534603684015,0.9986550457913884,20260901
za45_bg4_b140.4_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,45.0,100,0.13861386138613863,0.2871287128712871,0.003023743011593334,0.7567479941606612,15805.261881784836,5227051.975378158,13,28,False,False,False,1323,0.4933937720165949,0.019611786745750162,-333.16799083596135,-331.15590146264685,0.9971746247784121,0.9973140998941991,20260902
za45_bg4_b140.4_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,45.0,100,0.1782178217821782,0.16831683168316833,8.905146953902038,0.9661435641182768,46547665.97642643,5227051.975378158,17,16,False,False,True,1323,149.5935732825605,12.388379490258712,-333.16799083596135,-331.15590146264685,0.9971746247784121,0.9973140998941991,20260903
za60_bg4_b140.4_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,60.0,100,0.6336633663366337,0.3564356435643564,0.00046806711635698944,-0.21246519162935998,2446.6111451633597,5227051.975378158,63,35,False,False,False,1323,0.09727050629278083,0.003715460944255773,-405.578796083819,-398.84559663936665,0.9949128874142481,0.9959727254033671,20260904
za60_bg4_b140.4_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,60.0,100,0.3069306930693069,0.7623762376237624,2.639661450564923,0.6020033633165813,13797647.599504953,5227051.975378158,30,76,False,False,True,1323,74.69561126938127,6.118360789674668,-405.578796083819,-398.84559663936665,0.9949128874142481,0.9959727254033671,20260905
za70_bg4_b140.4_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,70.0,100,0.7524752475247525,0.45544554455445546,8.246982821721661e-05,-0.7909743877760002,431.0740784918994,5227051.975378158,75,45,False,False,False,1323,0.01553464317168081,0.0009534079786570939,-440.07775157208187,-429.21231159754086,0.9923805995304654,0.9952591991984899,20260906
za70_bg4_b140.4_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,70.0,100,0.6534653465346535,0.8217821782178217,0.5868360979278658,-0.5477123028836243,3067422.784897061,5227051.975378158,65,82,False,False,True,1323,34.92542540380875,2.8115426095310605,-440.07775157208187,-429.21231159754086,0.9923805995304654,0.9952591991984899,20260907
za78_bg4_b140.4_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,78.0,100,0.5643564356435643,0.9306930693069307,2.8619423334172352e-05,-0.1303992739941675,149.59521327306933,5227051.975378158,56,93,False,False,False,1323,0.006643206502811669,0.0002721230622970971,-458.0864266620419,-444.6891355292283,0.9904359635867139,0.9948636445420075,20260908
za78_bg4_b140.4_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,78.0,100,0.8118811881188119,0.5841584158415841,0.10543376593513736,-1.051954563999196,551107.774502818,5227051.975378158,81,58,False,False,True,1323,12.90069839031818,1.0067175578756564,-458.0864266620419,-444.6891355292283,0.9904359635867139,0.9948636445420075,20260909
za5_bg4_b207.3_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,5.0,100,0.4158415841584158,0.6534653465346535,0.15027751553799498,0.26962732960278124,681856.3888597446,4537314.756759799,41,65,False,False,True,1239,114.30154700882954,2.1688934133349185,-181.9882906279464,-60.33840796895737,0.5834087240328698,0.9996129548052627,20260910
za5_bg4_b207.3_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,5.0,100,0.42574257425742573,0.15841584158415842,2.17569742078202,0.17840839768606673,9871824.013558492,4537314.756759799,42,15,False,False,True,1239,297.10906682496324,13.27124955758718,-181.9882906279464,-60.33840796895737,0.5834087240328698,0.9996129548052627,20260911
za15_bg4_b207.3_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,15.0,100,0.594059405940594,0.6534653465346535,0.012776743653871268,-0.4139986408268683,57972.10752404722,4537314.756759799,59,65,False,False,True,1239,9.95709268161032,0.1949578348881736,-241.67862200211988,-178.9896147465995,0.8889421743553347,0.9991873171051737,20260912
za15_bg4_b207.3_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,15.0,100,0.5346534653465347,0.33663366336633666,3.0376401994141182,-0.08328061821502222,13782729.702528458,4537314.756759799,53,33,False,False,True,1239,279.6282470873776,19.617787587300736,-241.67862200211988,-178.9896147465995,0.8889421743553347,0.9991873171051737,20260913
za30_bg4_b207.3_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,30.0,100,0.04950495049504951,0.7920792079207921,0.0019398816583192993,3.1841069844503633,8801.853674659827,4537314.756759799,4,79,False,False,False,1239,0.6226781409975104,0.037688989238019076,-369.0466436024279,-345.7465298755053,0.9818678060732786,0.9970693448490855,20260914
za30_bg4_b207.3_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,30.0,100,0.06930693069306931,0.6039603960396039,11.611657329046919,1.1869471843720842,52685744.14952266,4537314.756759799,6,60,False,False,True,1239,224.33215670499118,18.20459326263183,-369.0466436024279,-345.7465298755053,0.9818678060732786,0.9970693448490855,20260915
za45_bg4_b207.3_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,45.0,100,0.22772277227722773,0.42574257425742573,0.0028063047370046326,0.8704471084290183,12733.087895176046,4537314.756759799,22,42,False,False,False,1239,0.49182839596354994,0.019546525160264287,-491.9211136062457,-488.95027213917825,0.9938470805062809,0.9941502011680518,20260916
za45_bg4_b207.3_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,45.0,100,0.2376237623762376,0.693069306930693,7.994848191480893,0.7954081343111175,36275142.677260645,4537314.756759799,23,69,False,False,True,1239,149.11896052336078,12.346461431979964,-491.9211136062457,-488.95027213917825,0.9938470805062809,0.9941502011680518,20260917
za60_bg4_b207.3_full_polybeam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_207.3m,207.3,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,60.0,100,0.8316831683168316,0.1782178217821782,0.00041145250926028545,-0.6535290665617747,1866.889541972541,4537314.756759799,83,17,False,False,False,1239,0.09680749973703946,0.003690381985027296,-598.8353588157037,-588.8938186254028,0.9889344239458431,0.9912329069450518,20260918
za60_bg4_b207.3_unity_beam,4,82_0_lst018,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.82_0.sum.uvh5,typical,18,82_0,synthetic_EW_207.3m,207.3,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,60.0,100,0.9405940594059405,0.15841584158415842,2.3816228177972825,-1.0173528491868955,10806172.356227465,4537314.756759799,94,15,False,False,True,1239,74.34005683316305,6.073622257659376,-598.8353588157037,-588.8938186254028,0.9889344239458431,0.9912329069450518,20260919
