case_id,old_row_index,baseline_id,baseline_length_m,lst_stratum,lst_bin_id,beam_model,morphology,flux_jy,multiplicity,N_null,Z_PS_max_old,Z_PS_max_new,PTE_global_max_old,PTE_global_max_new,PTE_global_absint_old,PTE_global_absint_new,relative_abs_bias,window_abs_bias_sum,window_bg_abs_sum,null_mad_win,n_null_exceed_max,n_null_exceed_absint,selection_mode,n_seed_cases_before_pair_expansion,intrinsic_phase_mode,intrinsic_phase_seed,intrinsic_phases_rad,retained_PTE001,retained_PTE005,retained_absint_001,retained_absint_003,retained_physical_floor_1e3,retained_physical_floor_1e2,retained_absint_floor_1e3,retained_absint_floor_1e2
0_197_lst036_typical_frozen_polybeam_lines_S30_multi,30,0_197,160.250312485456,typical,36,frozen_polybeam,lines,30.0,multi,1000,0.0218958260127245,-0.12866615073586174,0.4851485148514851,0.5524475524475524,0.099009900990099,0.08791208791208792,0.0010408160213462862,4087.150814803652,3926871.5421165004,3.524229522832229,552,87,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
0_197_lst036_typical_frozen_polybeam_lines_S300_multi,31,0_197,160.250312485456,typical,36,frozen_polybeam,lines,300.0,multi,1000,0.0611990918682539,-0.09309584842241901,0.495049504950495,0.5364635364635365,0.0891089108910891,0.0979020979020979,0.010406193996163724,40863.78706527891,3926871.5421165004,35.944942399816284,536,97,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
0_197_lst036_typical_full_polybeam_smooth_S30_multi,32,0_197,160.250312485456,typical,36,full_polybeam,smooth,30.0,multi,1000,0.4732514183574313,0.2544806152683001,0.3069306930693069,0.3956043956043956,0.0297029702970297,0.030969030969030968,0.0012658030029652823,4970.645790269976,3926871.5421165004,4.767540945006317,395,30,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
0_197_lst036_typical_full_polybeam_smooth_S300_multi,33,0_197,160.250312485456,typical,36,full_polybeam,smooth,300.0,multi,1000,0.1984987848409453,0.24652249919708125,0.4257425742574257,0.4125874125874126,0.0198019801980198,0.028971028971028972,0.012662042286843688,49722.21352128221,3926871.5421165004,47.46603579599912,412,28,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
0_197_lst036_typical_full_polybeam_lines_S30_multi,34,0_197,160.250312485456,typical,36,full_polybeam,lines,30.0,multi,1000,0.4846709976359929,0.33961982434214705,0.3366336633663366,0.3756243756243756,0.0198019801980198,0.030969030969030968,0.0012666287103524348,4973.888237110699,3926871.5421165004,4.744578551629388,375,30,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
0_197_lst036_typical_full_polybeam_lines_S300_multi,35,0_197,160.250312485456,typical,36,full_polybeam,lines,300.0,multi,1000,0.4415352707617107,0.2839179901523872,0.297029702970297,0.37962037962037964,0.0198019801980198,0.03596403596403597,0.012670189454576342,49754.20640240042,3926871.5421165004,45.394085396130436,379,35,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
0_197_lst000_stress_frozen_polybeam_smooth_S1000_multi,36,0_197,160.250312485456,stress,0,frozen_polybeam,smooth,1000.0,multi,1000,1.466522809793874,1.2769227210988845,0.0891089108910891,0.1258741258741259,0.0396039603960396,0.07192807192807193,0.022462932542659242,152846.33257450812,6804380.162039771,323.9967948015328,125,71,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
0_197_lst000_stress_full_polybeam_smooth_S1000_multi,37,0_197,160.250312485456,stress,0,full_polybeam,smooth,1000.0,multi,1000,1.0303341458343225,0.9136943147235163,0.1485148514851485,0.19080919080919082,0.0297029702970297,0.05094905094905095,0.031130382066617765,211822.95417081256,6804380.162039771,418.724240038895,190,50,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
11_10_lst016_quiet_frozen_polybeam_khz_comb_S300_multi,38,11_10,153.90399534464717,quiet,16,frozen_polybeam,khz_comb,300.0,multi,1000,-0.2947338367649503,-0.1397926498202089,0.5841584158415841,0.5474525474525475,0.0297029702970297,0.023976023976023976,0.0037065777918311414,13494.647791160012,3640729.683564343,6.768169653832217,547,23,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
11_10_lst016_quiet_frozen_polybeam_khz_comb_S1000_multi,39,11_10,153.90399534464717,quiet,16,frozen_polybeam,khz_comb,1000.0,multi,1000,-0.0682215895041257,-0.1067039848750251,0.5346534653465347,0.5424575424575424,0.0495049504950495,0.03596403596403597,0.012346703541318255,44951.01007704636,3640729.683564343,21.403994512387726,542,35,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
11_10_lst016_quiet_full_polybeam_khz_comb_S300_multi,40,11_10,153.90399534464717,quiet,16,full_polybeam,khz_comb,300.0,multi,1000,0.4727025913479847,0.3404508866387026,0.3069306930693069,0.3906093906093906,0.0297029702970297,0.03496503496503497,0.00503067204971208,18315.317059664245,3640729.683564343,9.288449472803052,390,34,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
11_10_lst016_quiet_full_polybeam_khz_comb_S1000_multi,41,11_10,153.90399534464717,quiet,16,full_polybeam,khz_comb,1000.0,multi,1000,0.3006399733537355,0.2735438411709954,0.3267326732673267,0.3946053946053946,0.0297029702970297,0.01898101898101898,0.017044012232674183,62052.64126253067,3640729.683564343,28.768921592655033,394,18,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
